date_key,cost_center_key,business_unit_key,gl_account_key,gl_category,amount,scenario,notes
20240501,104028,BU03,614000,Professional Services,39231.1,Budget,Annual operating plan allocation
20240501,104028,BU03,612070,Hardware,29228.32,Budget,Annual operating plan allocation
20240501,104028,BU03,615000,Telecom,13796.4,Budget,Annual operating plan allocation
20240501,104028,BU03,616000,Training,5038.13,Budget,Annual operating plan allocation
20240501,104028,BU03,617000,Travel,3681.52,Budget,Annual operating plan allocation
20240501,104034,BU03,611000,Internal Labor,148850.76,Budget,Annual operating plan allocation
20240501,104034,BU03,613000,Software,45780.77,Budget,Annual operating plan allocation
20240501,104034,BU03,613050,Cloud,50400.53,Budget,Annual operating plan allocation
20240501,104034,BU03,612000,External Labor,61772.48,Budget,Annual operating plan allocation
20240501,104034,BU03,614000,Professional Services,23442.53,Budget,Annual operating plan allocation
20240501,104034,BU03,612070,Hardware,15969.41,Budget,Annual operating plan allocation
20240501,104034,BU03,615000,Telecom,9525.8,Budget,Annual operating plan allocation
20240501,104034,BU03,616000,Training,2725.59,Budget,Annual operating plan allocation
20240501,104034,BU03,617000,Travel,2014.95,Budget,Annual operating plan allocation
20240501,109003,BU04,611000,Internal Labor,219416.35,Budget,Annual operating plan allocation
20240501,109003,BU04,613000,Software,77107.45,Budget,Annual operating plan allocation
20240501,109003,BU04,613050,Cloud,83892.02,Budget,Annual operating plan allocation
20240501,109003,BU04,612000,External Labor,100088.77,Budget,Annual operating plan allocation
20240501,109003,BU04,614000,Professional Services,36009.02,Budget,Annual operating plan allocation
20240501,109003,BU04,612070,Hardware,24068.69,Budget,Annual operating plan allocation
20240501,109003,BU04,615000,Telecom,12665.66,Budget,Annual operating plan allocation
20240501,109003,BU04,616000,Training,4428.41,Budget,Annual operating plan allocation
20240501,109003,BU04,617000,Travel,3254.0,Budget,Annual operating plan allocation
20240501,109004,BU04,611000,Internal Labor,245051.08,Budget,Annual operating plan allocation
20240501,109004,BU04,613000,Software,87185.81,Budget,Annual operating plan allocation
20240501,109004,BU04,613050,Cloud,96027.55,Budget,Annual operating plan allocation
20240501,109004,BU04,612000,External Labor,115295.89,Budget,Annual operating plan allocation
20240501,109004,BU04,614000,Professional Services,41826.65,Budget,Annual operating plan allocation
20240501,109004,BU04,612070,Hardware,31765.82,Budget,Annual operating plan allocation
20240501,109004,BU04,615000,Telecom,16773.04,Budget,Annual operating plan allocation
20240501,109004,BU04,616000,Training,5409.62,Budget,Annual operating plan allocation
20240501,109004,BU04,617000,Travel,3959.57,Budget,Annual operating plan allocation
20240501,110101,BU05,611000,Internal Labor,234952.02,Budget,Annual operating plan allocation
20240501,110101,BU05,613000,Software,79585.23,Budget,Annual operating plan allocation
20240501,110101,BU05,613050,Cloud,88698.22,Budget,Annual operating plan allocation
20240501,110101,BU05,612000,External Labor,111668.58,Budget,Annual operating plan allocation
20240501,110101,BU05,614000,Professional Services,37287.74,Budget,Annual operating plan allocation
20240501,110101,BU05,612070,Hardware,28577.04,Budget,Annual operating plan allocation
20240501,110101,BU05,615000,Telecom,13714.37,Budget,Annual operating plan allocation
20240501,110101,BU05,616000,Training,4267.95,Budget,Annual operating plan allocation
20240501,110101,BU05,617000,Travel,3192.09,Budget,Annual operating plan allocation
20240501,110102,BU05,611000,Internal Labor,141393.76,Budget,Annual operating plan allocation
20240501,110102,BU05,613000,Software,45191.82,Budget,Annual operating plan allocation
20240501,110102,BU05,613050,Cloud,51845.98,Budget,Annual operating plan allocation
20240501,110102,BU05,612000,External Labor,67200.49,Budget,Annual operating plan allocation
20240501,110102,BU05,614000,Professional Services,22435.11,Budget,Annual operating plan allocation
20240501,110102,BU05,612070,Hardware,16435.42,Budget,Annual operating plan allocation
20240501,110102,BU05,615000,Telecom,8112.88,Budget,Annual operating plan allocation
20240501,110102,BU05,616000,Training,2886.69,Budget,Annual operating plan allocation
20240501,110102,BU05,617000,Travel,2033.38,Budget,Annual operating plan allocation
20240501,120201,BU06,611000,Internal Labor,95992.91,Budget,Annual operating plan allocation
20240501,120201,BU06,613000,Software,35508.76,Budget,Annual operating plan allocation
20240501,120201,BU06,613050,Cloud,40091.62,Budget,Annual operating plan allocation
20240501,120201,BU06,612000,External Labor,45863.89,Budget,Annual operating plan allocation
20240501,120201,BU06,614000,Professional Services,16483.05,Budget,Annual operating plan allocation
20240501,120201,BU06,612070,Hardware,12313.55,Budget,Annual operating plan allocation
20240501,120201,BU06,615000,Telecom,7025.91,Budget,Annual operating plan allocation
20240501,120201,BU06,616000,Training,2182.63,Budget,Annual operating plan allocation
20240501,120201,BU06,617000,Travel,1526.23,Budget,Annual operating plan allocation
20240601,104001,BU03,611000,Internal Labor,252949.11,Budget,Annual operating plan allocation
20240601,104001,BU03,613000,Software,74978.46,Budget,Annual operating plan allocation
20240601,104001,BU03,613050,Cloud,95255.99,Budget,Annual operating plan allocation
20240601,104001,BU03,612000,External Labor,118369.51,Budget,Annual operating plan allocation
20240601,104001,BU03,614000,Professional Services,46671.3,Budget,Annual operating plan allocation
20240601,104001,BU03,612070,Hardware,30813.33,Budget,Annual operating plan allocation
20240601,104001,BU03,615000,Telecom,16197.5,Budget,Annual operating plan allocation
20240601,104001,BU03,616000,Training,4799.94,Budget,Annual operating plan allocation
20240601,104001,BU03,617000,Travel,3376.54,Budget,Annual operating plan allocation
20240601,104002,BU03,611000,Internal Labor,223422.81,Budget,Annual operating plan allocation
20240601,104002,BU03,613000,Software,65894.03,Budget,Annual operating plan allocation
20240601,104002,BU03,613050,Cloud,85947.64,Budget,Annual operating plan allocation
20240601,104002,BU03,612000,External Labor,106263.06,Budget,Annual operating plan allocation
20240601,104002,BU03,614000,Professional Services,34381.1,Budget,Annual operating plan allocation
20240601,104002,BU03,612070,Hardware,26267.62,Budget,Annual operating plan allocation
20240601,104002,BU03,615000,Telecom,14140.59,Budget,Annual operating plan allocation
20240601,104002,BU03,616000,Training,3983.64,Budget,Annual operating plan allocation
20240601,104002,BU03,617000,Travel,3009.22,Budget,Annual operating plan allocation
20240601,104003,BU03,611000,Internal Labor,149952.66,Budget,Annual operating plan allocation
20240601,104003,BU03,613000,Software,48609.2,Budget,Annual operating plan allocation
20240601,104003,BU03,613050,Cloud,59557.21,Budget,Annual operating plan allocation
20240601,104003,BU03,612000,External Labor,70049.43,Budget,Annual operating plan allocation
20240601,104003,BU03,614000,Professional Services,26354.4,Budget,Annual operating plan allocation
20240601,104003,BU03,612070,Hardware,17186.79,Budget,Annual operating plan allocation
20240601,104003,BU03,615000,Telecom,10170.7,Budget,Annual operating plan allocation
20240601,104003,BU03,616000,Training,3335.88,Budget,Annual operating plan allocation
20240601,104003,BU03,617000,Travel,2200.76,Budget,Annual operating plan allocation
20240601,104005,BU03,611000,Internal Labor,88944.85,Budget,Annual operating plan allocation
20240601,104005,BU03,613000,Software,27213.75,Budget,Annual operating plan allocation
20240601,104005,BU03,613050,Cloud,30774.72,Budget,Annual operating plan allocation
20240601,104005,BU03,612000,External Labor,41616.02,Budget,Annual operating plan allocation
20240601,104005,BU03,614000,Professional Services,14583.97,Budget,Annual operating plan allocation
20240601,104005,BU03,612070,Hardware,9936.02,Budget,Annual operating plan allocation
20240601,104005,BU03,615000,Telecom,5473.88,Budget,Annual operating plan allocation
20240601,104005,BU03,616000,Training,1662.36,Budget,Annual operating plan allocation
20240601,104005,BU03,617000,Travel,1301.64,Budget,Annual operating plan allocation
20240601,104017,BU02,611000,Internal Labor,152585.81,Budget,Annual operating plan allocation
20240601,104017,BU02,613000,Software,49707.67,Budget,Annual operating plan allocation
20240601,104017,BU02,613050,Cloud,53376.26,Budget,Annual operating plan allocation
20240601,104017,BU02,612000,External Labor,70483.12,Budget,Annual operating plan allocation
20240601,104017,BU02,614000,Professional Services,24743.82,Budget,Annual operating plan allocation
20240601,104017,BU02,612070,Hardware,15954.87,Budget,Annual operating plan allocation
20240601,104017,BU02,615000,Telecom,9994.46,Budget,Annual operating plan allocation
20240601,104017,BU02,616000,Training,2811.74,Budget,Annual operating plan allocation
20240601,104017,BU02,617000,Travel,1968.27,Budget,Annual operating plan allocation
20240601,104018,BU06,611000,Internal Labor,139308.12,Budget,Annual operating plan allocation
20240601,104018,BU06,613000,Software,47764.86,Budget,Annual operating plan allocation
20240601,104018,BU06,613050,Cloud,52254.09,Budget,Annual operating plan allocation
20240601,104018,BU06,612000,External Labor,69965.57,Budget,Annual operating plan allocation
20240601,104018,BU06,614000,Professional Services,24172.94,Budget,Annual operating plan allocation
20240601,104018,BU06,612070,Hardware,15752.94,Budget,Annual operating plan allocation
20240601,104018,BU06,615000,Telecom,9164.06,Budget,Annual operating plan allocation
20240601,104018,BU06,616000,Training,2954.65,Budget,Annual operating plan allocation
20240601,104018,BU06,617000,Travel,2189.41,Budget,Annual operating plan allocation
20240601,104019,BU03,611000,Internal Labor,177659.35,Budget,Annual operating plan allocation
20240601,104019,BU03,613000,Software,53030.8,Budget,Annual operating plan allocation
20240601,104019,BU03,613050,Cloud,57743.32,Budget,Annual operating plan allocation
20240601,104019,BU03,612000,External Labor,77587.41,Budget,Annual operating plan allocation
20240601,104019,BU03,614000,Professional Services,29170.12,Budget,Annual operating plan allocation
20240601,104019,BU03,612070,Hardware,18819.22,Budget,Annual operating plan allocation
20240601,104019,BU03,615000,Telecom,11445.83,Budget,Annual operating plan allocation
20240601,104019,BU03,616000,Training,3639.39,Budget,Annual operating plan allocation
20240601,104019,BU03,617000,Travel,2346.48,Budget,Annual operating plan allocation
20240601,104022,BU03,611000,Internal Labor,197317.79,Budget,Annual operating plan allocation
20240601,104022,BU03,613000,Software,66138.57,Budget,Annual operating plan allocation
20240601,104022,BU03,613050,Cloud,67541.24,Budget,Annual operating plan allocation
20240601,104022,BU03,612000,External Labor,96332.99,Budget,Annual operating plan allocation
20240601,104022,BU03,614000,Professional Services,34383.05,Budget,Annual operating plan allocation
20240601,104022,BU03,612070,Hardware,20642.29,Budget,Annual operating plan allocation
20240601,104022,BU03,615000,Telecom,12624.03,Budget,Annual operating plan allocation
20240601,104022,BU03,616000,Training,3807.86,Budget,Annual operating plan allocation
20240601,104022,BU03,617000,Travel,2640.86,Budget,Annual operating plan allocation
20240601,104023,BU02,611000,Internal Labor,198726.41,Budget,Annual operating plan allocation
20240601,104023,BU02,613000,Software,69353.35,Budget,Annual operating plan allocation
20240601,104023,BU02,613050,Cloud,77016.78,Budget,Annual operating plan allocation
20240601,104023,BU02,612000,External Labor,99069.24,Budget,Annual operating plan allocation
20240601,104023,BU02,614000,Professional Services,36622.48,Budget,Annual operating plan allocation
20240601,104023,BU02,612070,Hardware,22562.25,Budget,Annual operating plan allocation
20240601,104023,BU02,615000,Telecom,12334.52,Budget,Annual operating plan allocation
20240601,104023,BU02,616000,Training,3558.36,Budget,Annual operating plan allocation
20240601,104023,BU02,617000,Travel,2966.16,Budget,Annual operating plan allocation
20240601,104026,BU01,611000,Internal Labor,197078.38,Budget,Annual operating plan allocation
20240601,104026,BU01,613000,Software,67668.97,Budget,Annual operating plan allocation
20240601,104026,BU01,613050,Cloud,80109.05,Budget,Annual operating plan allocation
20240601,104026,BU01,612000,External Labor,99000.99,Budget,Annual operating plan allocation
20240601,104026,BU01,614000,Professional Services,35848.67,Budget,Annual operating plan allocation
20240601,104026,BU01,612070,Hardware,26596.22,Budget,Annual operating plan allocation
20240601,104026,BU01,615000,Telecom,12764.99,Budget,Annual operating plan allocation
20240601,104026,BU01,616000,Training,4085.49,Budget,Annual operating plan allocation
20240601,104026,BU01,617000,Travel,3027.44,Budget,Annual operating plan allocation
20240601,104027,BU02,611000,Internal Labor,273274.56,Budget,Annual operating plan allocation
20240601,104027,BU02,613000,Software,83784.44,Budget,Annual operating plan allocation
20240601,104027,BU02,613050,Cloud,97718.15,Budget,Annual operating plan allocation
20240601,104027,BU02,612000,External Labor,125942.74,Budget,Annual operating plan allocation
20240601,104027,BU02,614000,Professional Services,42668.29,Budget,Annual operating plan allocation
20240601,104027,BU02,612070,Hardware,29168.41,Budget,Annual operating plan allocation
20240601,104027,BU02,615000,Telecom,17254.67,Budget,Annual operating plan allocation
20240601,104027,BU02,616000,Training,5470.99,Budget,Annual operating plan allocation
20240601,104027,BU02,617000,Travel,3648.32,Budget,Annual operating plan allocation
20240601,104028,BU03,611000,Internal Labor,239196.93,Budget,Annual operating plan allocation
20240601,104028,BU03,613000,Software,81484.11,Budget,Annual operating plan allocation
20240601,104028,BU03,613050,Cloud,79528.73,Budget,Annual operating plan allocation
20240601,104028,BU03,612000,External Labor,113649.61,Budget,Annual operating plan allocation
20240601,104028,BU03,614000,Professional Services,39130.33,Budget,Annual operating plan allocation
20240601,104028,BU03,612070,Hardware,29297.01,Budget,Annual operating plan allocation
20240601,104028,BU03,615000,Telecom,14377.84,Budget,Annual operating plan allocation
20240601,104028,BU03,616000,Training,4640.54,Budget,Annual operating plan allocation
20240601,104028,BU03,617000,Travel,3531.73,Budget,Annual operating plan allocation
20240601,104034,BU03,611000,Internal Labor,140061.65,Budget,Annual operating plan allocation
20240601,104034,BU03,613000,Software,44120.2,Budget,Annual operating plan allocation
20240601,104034,BU03,613050,Cloud,54208.63,Budget,Annual operating plan allocation
20240601,104034,BU03,612000,External Labor,60088.89,Budget,Annual operating plan allocation
20240601,104034,BU03,614000,Professional Services,22649.71,Budget,Annual operating plan allocation
20240601,104034,BU03,612070,Hardware,17532.42,Budget,Annual operating plan allocation
20240601,104034,BU03,615000,Telecom,8776.34,Budget,Annual operating plan allocation
20240601,104034,BU03,616000,Training,2483.01,Budget,Annual operating plan allocation
20240601,104034,BU03,617000,Travel,2087.95,Budget,Annual operating plan allocation
20240601,109003,BU04,611000,Internal Labor,203301.56,Budget,Annual operating plan allocation
20240601,109003,BU04,613000,Software,69379.83,Budget,Annual operating plan allocation
20240601,109003,BU04,613050,Cloud,79115.76,Budget,Annual operating plan allocation
20240601,109003,BU04,612000,External Labor,105024.86,Budget,Annual operating plan allocation
20240601,109003,BU04,614000,Professional Services,35472.56,Budget,Annual operating plan allocation
20240601,109003,BU04,612070,Hardware,24380.18,Budget,Annual operating plan allocation
20240601,109003,BU04,615000,Telecom,14198.65,Budget,Annual operating plan allocation
20240601,109003,BU04,616000,Training,4204.11,Budget,Annual operating plan allocation
20240601,109003,BU04,617000,Travel,2997.31,Budget,Annual operating plan allocation
20240601,109004,BU04,611000,Internal Labor,267423.82,Budget,Annual operating plan allocation
20240601,109004,BU04,613000,Software,77383.5,Budget,Annual operating plan allocation
20240601,109004,BU04,613050,Cloud,92443.84,Budget,Annual operating plan allocation
20240601,109004,BU04,612000,External Labor,123812.74,Budget,Annual operating plan allocation
20240601,109004,BU04,614000,Professional Services,39652.41,Budget,Annual operating plan allocation
20240601,109004,BU04,612070,Hardware,31819.39,Budget,Annual operating plan allocation
20240601,109004,BU04,615000,Telecom,16933.51,Budget,Annual operating plan allocation
20240601,109004,BU04,616000,Training,5335.8,Budget,Annual operating plan allocation
20240601,109004,BU04,617000,Travel,3317.92,Budget,Annual operating plan allocation
20240601,110101,BU05,611000,Internal Labor,233567.09,Budget,Annual operating plan allocation
20240601,110101,BU05,613000,Software,77451.46,Budget,Annual operating plan allocation
20240601,110101,BU05,613050,Cloud,84697.45,Budget,Annual operating plan allocation
20240601,110101,BU05,612000,External Labor,104842.26,Budget,Annual operating plan allocation
20240601,110101,BU05,614000,Professional Services,39870.14,Budget,Annual operating plan allocation
20240601,110101,BU05,612070,Hardware,26314.81,Budget,Annual operating plan allocation
20240601,110101,BU05,615000,Telecom,13266.76,Budget,Annual operating plan allocation
20240601,110101,BU05,616000,Training,4492.48,Budget,Annual operating plan allocation
20240601,110101,BU05,617000,Travel,3308.79,Budget,Annual operating plan allocation
20240601,110102,BU05,611000,Internal Labor,139961.59,Budget,Annual operating plan allocation
20240601,110102,BU05,613000,Software,48469.64,Budget,Annual operating plan allocation
20240601,110102,BU05,613050,Cloud,52600.78,Budget,Annual operating plan allocation
20240601,110102,BU05,612000,External Labor,65298.63,Budget,Annual operating plan allocation
20240601,110102,BU05,614000,Professional Services,24797.1,Budget,Annual operating plan allocation
20240601,110102,BU05,612070,Hardware,15816.12,Budget,Annual operating plan allocation
20240601,110102,BU05,615000,Telecom,8193.97,Budget,Annual operating plan allocation
20240601,110102,BU05,616000,Training,2758.41,Budget,Annual operating plan allocation
20240601,110102,BU05,617000,Travel,1920.38,Budget,Annual operating plan allocation
20240601,120201,BU06,611000,Internal Labor,90468.06,Budget,Annual operating plan allocation
20240601,120201,BU06,613000,Software,32187.79,Budget,Annual operating plan allocation
20240601,120201,BU06,613050,Cloud,40187.27,Budget,Annual operating plan allocation
20240601,120201,BU06,612000,External Labor,47637.35,Budget,Annual operating plan allocation
20240601,120201,BU06,614000,Professional Services,15983.68,Budget,Annual operating plan allocation
20240601,120201,BU06,612070,Hardware,12758.92,Budget,Annual operating plan allocation
20240601,120201,BU06,615000,Telecom,6363.58,Budget,Annual operating plan allocation
20240601,120201,BU06,616000,Training,1863.62,Budget,Annual operating plan allocation
20240601,120201,BU06,617000,Travel,1372.62,Budget,Annual operating plan allocation
20240701,104001,BU03,611000,Internal Labor,234989.76,Budget,Annual operating plan allocation
20240701,104001,BU03,613000,Software,79279.43,Budget,Annual operating plan allocation
20240701,104001,BU03,613050,Cloud,86307.36,Budget,Annual operating plan allocation
20240701,104001,BU03,612000,External Labor,123816.57,Budget,Annual operating plan allocation
20240701,104001,BU03,614000,Professional Services,45408.61,Budget,Annual operating plan allocation
20240701,104001,BU03,612070,Hardware,27030.83,Budget,Annual operating plan allocation
20240701,104001,BU03,615000,Telecom,14314.39,Budget,Annual operating plan allocation
20240701,104001,BU03,616000,Training,4564.14,Budget,Annual operating plan allocation
20240701,104001,BU03,617000,Travel,3356.75,Budget,Annual operating plan allocation
20240701,104002,BU03,611000,Internal Labor,206056.73,Budget,Annual operating plan allocation
20240701,104002,BU03,613000,Software,67550.85,Budget,Annual operating plan allocation
20240701,104002,BU03,613050,Cloud,78637.4,Budget,Annual operating plan allocation
20240701,104002,BU03,612000,External Labor,92974.54,Budget,Annual operating plan allocation
20240701,104002,BU03,614000,Professional Services,35895.29,Budget,Annual operating plan allocation
20240701,104002,BU03,612070,Hardware,24825.05,Budget,Annual operating plan allocation
20240701,104002,BU03,615000,Telecom,13850.79,Budget,Annual operating plan allocation
20240701,104002,BU03,616000,Training,4322.92,Budget,Annual operating plan allocation
20240701,104002,BU03,617000,Travel,2935.26,Budget,Annual operating plan allocation
20240701,104003,BU03,611000,Internal Labor,157217.77,Budget,Annual operating plan allocation
20240701,104003,BU03,613000,Software,50946.63,Budget,Annual operating plan allocation
20240701,104003,BU03,613050,Cloud,57173.16,Budget,Annual operating plan allocation
20240701,104003,BU03,612000,External Labor,77973.32,Budget,Annual operating plan allocation
20240701,104003,BU03,614000,Professional Services,24689.67,Budget,Annual operating plan allocation
20240701,104003,BU03,612070,Hardware,16603.92,Budget,Annual operating plan allocation
20240701,104003,BU03,615000,Telecom,9937.67,Budget,Annual operating plan allocation
20240701,104003,BU03,616000,Training,2928.84,Budget,Annual operating plan allocation
20240701,104003,BU03,617000,Travel,2012.72,Budget,Annual operating plan allocation
20240701,104005,BU03,611000,Internal Labor,87201.34,Budget,Annual operating plan allocation
20240701,104005,BU03,613000,Software,29788.23,Budget,Annual operating plan allocation
20240701,104005,BU03,613050,Cloud,32853.76,Budget,Annual operating plan allocation
20240701,104005,BU03,612000,External Labor,43422.1,Budget,Annual operating plan allocation
20240701,104005,BU03,614000,Professional Services,15841.34,Budget,Annual operating plan allocation
20240701,104005,BU03,612070,Hardware,10472.53,Budget,Annual operating plan allocation
20240701,104005,BU03,615000,Telecom,5628.15,Budget,Annual operating plan allocation
20240701,104005,BU03,616000,Training,1762.26,Budget,Annual operating plan allocation
20240701,104005,BU03,617000,Travel,1120.9,Budget,Annual operating plan allocation
20240701,104017,BU02,611000,Internal Labor,141150.85,Budget,Annual operating plan allocation
20240701,104017,BU02,613000,Software,44579.34,Budget,Annual operating plan allocation
20240701,104017,BU02,613050,Cloud,49718.18,Budget,Annual operating plan allocation
20240701,104017,BU02,612000,External Labor,68336.21,Budget,Annual operating plan allocation
20240701,104017,BU02,614000,Professional Services,26652.01,Budget,Annual operating plan allocation
20240701,104017,BU02,612070,Hardware,17269.45,Budget,Annual operating plan allocation
20240701,104017,BU02,615000,Telecom,9437.26,Budget,Annual operating plan allocation
20240701,104017,BU02,616000,Training,2707.54,Budget,Annual operating plan allocation
20240701,104017,BU02,617000,Travel,2132.0,Budget,Annual operating plan allocation
20240701,104018,BU06,611000,Internal Labor,130470.32,Budget,Annual operating plan allocation
20240701,104018,BU06,613000,Software,50392.91,Budget,Annual operating plan allocation
20240701,104018,BU06,613050,Cloud,54571.05,Budget,Annual operating plan allocation
20240701,104018,BU06,612000,External Labor,61646.56,Budget,Annual operating plan allocation
20240701,104018,BU06,614000,Professional Services,23138.13,Budget,Annual operating plan allocation
20240701,104018,BU06,612070,Hardware,16163.46,Budget,Annual operating plan allocation
20240701,104018,BU06,615000,Telecom,9489.99,Budget,Annual operating plan allocation
20240701,104018,BU06,616000,Training,2706.89,Budget,Annual operating plan allocation
20240701,104018,BU06,617000,Travel,2090.76,Budget,Annual operating plan allocation
20240701,104019,BU03,611000,Internal Labor,161595.21,Budget,Annual operating plan allocation
20240701,104019,BU03,613000,Software,57180.4,Budget,Annual operating plan allocation
20240701,104019,BU03,613050,Cloud,57042.24,Budget,Annual operating plan allocation
20240701,104019,BU03,612000,External Labor,71511.49,Budget,Annual operating plan allocation
20240701,104019,BU03,614000,Professional Services,30519.43,Budget,Annual operating plan allocation
20240701,104019,BU03,612070,Hardware,21359.99,Budget,Annual operating plan allocation
20240701,104019,BU03,615000,Telecom,11046.33,Budget,Annual operating plan allocation
20240701,104019,BU03,616000,Training,3505.68,Budget,Annual operating plan allocation
20240701,104019,BU03,617000,Travel,2287.21,Budget,Annual operating plan allocation
20240701,104022,BU03,611000,Internal Labor,194254.12,Budget,Annual operating plan allocation
20240701,104022,BU03,613000,Software,61014.59,Budget,Annual operating plan allocation
20240701,104022,BU03,613050,Cloud,74920.4,Budget,Annual operating plan allocation
20240701,104022,BU03,612000,External Labor,79948.98,Budget,Annual operating plan allocation
20240701,104022,BU03,614000,Professional Services,33143.93,Budget,Annual operating plan allocation
20240701,104022,BU03,612070,Hardware,21706.39,Budget,Annual operating plan allocation
20240701,104022,BU03,615000,Telecom,12584.34,Budget,Annual operating plan allocation
20240701,104022,BU03,616000,Training,3332.01,Budget,Annual operating plan allocation
20240701,104022,BU03,617000,Travel,2633.84,Budget,Annual operating plan allocation
20240701,104023,BU02,611000,Internal Labor,186936.01,Budget,Annual operating plan allocation
20240701,104023,BU02,613000,Software,63251.44,Budget,Annual operating plan allocation
20240701,104023,BU02,613050,Cloud,75001.24,Budget,Annual operating plan allocation
20240701,104023,BU02,612000,External Labor,97455.99,Budget,Annual operating plan allocation
20240701,104023,BU02,614000,Professional Services,35615.63,Budget,Annual operating plan allocation
20240701,104023,BU02,612070,Hardware,20907.18,Budget,Annual operating plan allocation
20240701,104023,BU02,615000,Telecom,12183.26,Budget,Annual operating plan allocation
20240701,104023,BU02,616000,Training,4093.32,Budget,Annual operating plan allocation
20240701,104023,BU02,617000,Travel,2673.62,Budget,Annual operating plan allocation
20240701,104026,BU01,611000,Internal Labor,218513.23,Budget,Annual operating plan allocation
20240701,104026,BU01,613000,Software,66373.71,Budget,Annual operating plan allocation
20240701,104026,BU01,613050,Cloud,80583.72,Budget,Annual operating plan allocation
20240701,104026,BU01,612000,External Labor,93711.39,Budget,Annual operating plan allocation
20240701,104026,BU01,614000,Professional Services,35536.05,Budget,Annual operating plan allocation
20240701,104026,BU01,612070,Hardware,23992.58,Budget,Annual operating plan allocation
20240701,104026,BU01,615000,Telecom,13289.39,Budget,Annual operating plan allocation
20240701,104026,BU01,616000,Training,4260.75,Budget,Annual operating plan allocation
20240701,104026,BU01,617000,Travel,2995.63,Budget,Annual operating plan allocation
20240701,104027,BU02,611000,Internal Labor,263447.69,Budget,Annual operating plan allocation
20240701,104027,BU02,613000,Software,76821.34,Budget,Annual operating plan allocation
20240701,104027,BU02,613050,Cloud,88515.99,Budget,Annual operating plan allocation
20240701,104027,BU02,612000,External Labor,126248.63,Budget,Annual operating plan allocation
20240701,104027,BU02,614000,Professional Services,44733.48,Budget,Annual operating plan allocation
20240701,104027,BU02,612070,Hardware,31916.29,Budget,Annual operating plan allocation
20240701,104027,BU02,615000,Telecom,16838.06,Budget,Annual operating plan allocation
20240701,104027,BU02,616000,Training,5266.26,Budget,Annual operating plan allocation
20240701,104027,BU02,617000,Travel,3287.22,Budget,Annual operating plan allocation
20240701,104028,BU03,611000,Internal Labor,227503.38,Budget,Annual operating plan allocation
20240701,104028,BU03,613000,Software,81225.21,Budget,Annual operating plan allocation
20240701,104028,BU03,613050,Cloud,91774.18,Budget,Annual operating plan allocation
20240701,104028,BU03,612000,External Labor,112431.33,Budget,Annual operating plan allocation
20240701,104028,BU03,614000,Professional Services,40132.77,Budget,Annual operating plan allocation
20240701,104028,BU03,612070,Hardware,25662.79,Budget,Annual operating plan allocation
20240701,104028,BU03,615000,Telecom,13174.91,Budget,Annual operating plan allocation
20240701,104028,BU03,616000,Training,4108.08,Budget,Annual operating plan allocation
20240701,104028,BU03,617000,Travel,3291.72,Budget,Annual operating plan allocation
20240701,104034,BU03,611000,Internal Labor,123079.81,Budget,Annual operating plan allocation
20240701,104034,BU03,613000,Software,44773.89,Budget,Annual operating plan allocation
20240701,104034,BU03,613050,Cloud,50714.1,Budget,Annual operating plan allocation
20240701,104034,BU03,612000,External Labor,61990.76,Budget,Annual operating plan allocation
20240701,104034,BU03,614000,Professional Services,21388.94,Budget,Annual operating plan allocation
20240701,104034,BU03,612070,Hardware,17067.26,Budget,Annual operating plan allocation
20240701,104034,BU03,615000,Telecom,8610.6,Budget,Annual operating plan allocation
20240701,104034,BU03,616000,Training,2735.6,Budget,Annual operating plan allocation
20240701,104034,BU03,617000,Travel,2021.33,Budget,Annual operating plan allocation
20240701,109003,BU04,611000,Internal Labor,202793.12,Budget,Annual operating plan allocation
20240701,109003,BU04,613000,Software,66183.29,Budget,Annual operating plan allocation
20240701,109003,BU04,613050,Cloud,71487.05,Budget,Annual operating plan allocation
20240701,109003,BU04,612000,External Labor,105266.18,Budget,Annual operating plan allocation
20240701,109003,BU04,614000,Professional Services,33633.35,Budget,Annual operating plan allocation
20240701,109003,BU04,612070,Hardware,22727.18,Budget,Annual operating plan allocation
20240701,109003,BU04,615000,Telecom,12521.49,Budget,Annual operating plan allocation
20240701,109003,BU04,616000,Training,4184.66,Budget,Annual operating plan allocation
20240701,109003,BU04,617000,Travel,2831.58,Budget,Annual operating plan allocation
20240701,109004,BU04,611000,Internal Labor,242834.68,Budget,Annual operating plan allocation
20240701,109004,BU04,613000,Software,82579.77,Budget,Annual operating plan allocation
20240701,109004,BU04,613050,Cloud,94492.34,Budget,Annual operating plan allocation
20240701,109004,BU04,612000,External Labor,119498.47,Budget,Annual operating plan allocation
20240701,109004,BU04,614000,Professional Services,42195.66,Budget,Annual operating plan allocation
20240701,109004,BU04,612070,Hardware,30374.45,Budget,Annual operating plan allocation
20240701,109004,BU04,615000,Telecom,14024.43,Budget,Annual operating plan allocation
20240701,109004,BU04,616000,Training,4416.75,Budget,Annual operating plan allocation
20240701,109004,BU04,617000,Travel,3211.19,Budget,Annual operating plan allocation
20240701,110101,BU05,611000,Internal Labor,197154.64,Budget,Annual operating plan allocation
20240701,110101,BU05,613000,Software,67389.7,Budget,Annual operating plan allocation
20240701,110101,BU05,613050,Cloud,80392.38,Budget,Annual operating plan allocation
20240701,110101,BU05,612000,External Labor,92039.66,Budget,Annual operating plan allocation
