date_key,cost_center_key,business_unit_key,vendor_key,gl_account_key,vendor_category,amount,contract_status,notes
20240201,104002,BU03,VEN005,613000,Software,22272.8,No renewal risk,Vendor monthly invoice spend
20240201,104002,BU03,VEN015,612070,Hardware,10994.5,Renewal in 180 days,Vendor monthly invoice spend
20240201,104002,BU03,VEN006,612000,External Labor,42585.4,No renewal risk,Vendor monthly invoice spend
20240201,104002,BU03,VEN007,614000,Professional Services,31155.3,Renewal in 90 days,Vendor monthly invoice spend
20240201,104002,BU03,VEN012,613000,Software,41691.1,No renewal risk,Vendor monthly invoice spend
20240201,104003,BU03,VEN004,613000,Software,26182.2,No renewal risk,Vendor monthly invoice spend
20240201,104003,BU03,VEN014,614000,Professional Services,17647.3,No renewal risk,Vendor monthly invoice spend
20240201,104003,BU03,VEN009,612000,External Labor,45150.6,Renewal in 90 days,Vendor monthly invoice spend
20240201,104003,BU03,VEN005,613000,Software,73477.8,No renewal risk,Vendor monthly invoice spend
20240201,104003,BU03,VEN017,613000,Software,14150.4,Renewal in 90 days,Vendor monthly invoice spend
20240201,104005,BU03,VEN011,613000,Software,32216.8,Renewal in 180 days,Vendor monthly invoice spend
20240201,104005,BU03,VEN002,613050,Cloud,57761.55,Active,Vendor monthly invoice spend
20240201,104005,BU03,VEN016,613000,Software,61717.7,No renewal risk,Vendor monthly invoice spend
20240201,104005,BU03,VEN015,612070,Hardware,26540.8,Active,Vendor monthly invoice spend
20240201,104005,BU03,VEN005,613000,Software,12228.7,Active,Vendor monthly invoice spend
20240201,104017,BU02,VEN001,613050,Cloud,103776.75,Renewal in 180 days,Vendor monthly invoice spend
20240201,104017,BU02,VEN014,614000,Professional Services,24493.7,No renewal risk,Vendor monthly invoice spend
20240201,104017,BU02,VEN018,612070,Hardware,21912.0,Renewal in 90 days,Vendor monthly invoice spend
20240201,104017,BU02,VEN003,613000,Software,87092.5,Renewal in 180 days,Vendor monthly invoice spend
20240201,104017,BU02,VEN011,613000,Software,76034.2,Renewal in 180 days,Vendor monthly invoice spend
20240201,104018,BU06,VEN006,612000,External Labor,29536.1,No renewal risk,Vendor monthly invoice spend
20240201,104018,BU06,VEN013,613000,Software,8999.1,Active,Vendor monthly invoice spend
20240201,104018,BU06,VEN017,613000,Software,18486.6,Renewal in 90 days,Vendor monthly invoice spend
20240201,104018,BU06,VEN008,614000,Professional Services,12949.2,No renewal risk,Vendor monthly invoice spend
20240201,104018,BU06,VEN014,614000,Professional Services,36478.2,No renewal risk,Vendor monthly invoice spend
20240201,104019,BU03,VEN017,613000,Software,80109.7,Active,Vendor monthly invoice spend
20240201,104019,BU03,VEN009,612000,External Labor,64319.2,Active,Vendor monthly invoice spend
20240201,104019,BU03,VEN014,614000,Professional Services,12225.4,No renewal risk,Vendor monthly invoice spend
20240201,104019,BU03,VEN005,613000,Software,78540.0,Active,Vendor monthly invoice spend
20240201,104019,BU03,VEN002,613050,Cloud,14760.9,Renewal in 90 days,Vendor monthly invoice spend
20240201,104022,BU03,VEN017,613000,Software,82229.4,Renewal in 180 days,Vendor monthly invoice spend
20240201,104022,BU03,VEN002,613050,Cloud,53078.85,Renewal in 90 days,Vendor monthly invoice spend
20240201,104022,BU03,VEN004,613000,Software,81571.6,No renewal risk,Vendor monthly invoice spend
20240201,104022,BU03,VEN011,613000,Software,8824.2,Renewal in 90 days,Vendor monthly invoice spend
20240201,104022,BU03,VEN010,613000,Software,18393.1,Renewal in 90 days,Vendor monthly invoice spend
20240201,104023,BU02,VEN004,613000,Software,38878.4,Active,Vendor monthly invoice spend
20240201,104023,BU02,VEN003,613000,Software,79050.4,Renewal in 90 days,Vendor monthly invoice spend
20240201,104023,BU02,VEN001,613050,Cloud,29002.05,No renewal risk,Vendor monthly invoice spend
20240201,104023,BU02,VEN009,612000,External Labor,70480.3,Renewal in 90 days,Vendor monthly invoice spend
20240201,104023,BU02,VEN010,613000,Software,58229.6,No renewal risk,Vendor monthly invoice spend
20240201,104026,BU01,VEN007,614000,Professional Services,61054.4,No renewal risk,Vendor monthly invoice spend
20240201,104026,BU01,VEN010,613000,Software,17922.3,Renewal in 90 days,Vendor monthly invoice spend
20240201,104026,BU01,VEN004,613000,Software,64490.8,Renewal in 90 days,Vendor monthly invoice spend
20240201,104026,BU01,VEN018,612070,Hardware,63233.5,No renewal risk,Vendor monthly invoice spend
20240201,104026,BU01,VEN008,614000,Professional Services,53860.4,Active,Vendor monthly invoice spend
20240201,104027,BU02,VEN011,613000,Software,77100.1,Renewal in 180 days,Vendor monthly invoice spend
20240201,104027,BU02,VEN004,613000,Software,69938.0,No renewal risk,Vendor monthly invoice spend
20240201,104027,BU02,VEN009,612000,External Labor,58797.2,No renewal risk,Vendor monthly invoice spend
20240201,104027,BU02,VEN002,613050,Cloud,22895.4,Renewal in 90 days,Vendor monthly invoice spend
20240201,104027,BU02,VEN014,614000,Professional Services,45082.4,No renewal risk,Vendor monthly invoice spend
20240201,104028,BU03,VEN016,613000,Software,57566.3,Renewal in 180 days,Vendor monthly invoice spend
20240201,104028,BU03,VEN006,612000,External Labor,24216.5,Renewal in 90 days,Vendor monthly invoice spend
20240201,104028,BU03,VEN011,613000,Software,40989.3,Renewal in 90 days,Vendor monthly invoice spend
20240201,104028,BU03,VEN004,613000,Software,76486.3,Renewal in 180 days,Vendor monthly invoice spend
20240201,104028,BU03,VEN001,613050,Cloud,104174.4,Renewal in 180 days,Vendor monthly invoice spend
20240201,104034,BU03,VEN016,613000,Software,68161.5,Renewal in 90 days,Vendor monthly invoice spend
20240201,104034,BU03,VEN003,613000,Software,86106.9,Renewal in 180 days,Vendor monthly invoice spend
20240201,104034,BU03,VEN005,613000,Software,46675.2,Renewal in 90 days,Vendor monthly invoice spend
20240201,104034,BU03,VEN001,613050,Cloud,86639.85,No renewal risk,Vendor monthly invoice spend
20240201,104034,BU03,VEN013,613000,Software,13862.2,Active,Vendor monthly invoice spend
20240201,109003,BU04,VEN013,613000,Software,85248.9,Active,Vendor monthly invoice spend
20240201,109003,BU04,VEN007,614000,Professional Services,65309.2,Active,Vendor monthly invoice spend
20240201,109003,BU04,VEN006,612000,External Labor,33394.9,Active,Vendor monthly invoice spend
20240201,109003,BU04,VEN014,614000,Professional Services,39537.3,Renewal in 180 days,Vendor monthly invoice spend
20240201,109003,BU04,VEN009,612000,External Labor,86281.8,Renewal in 90 days,Vendor monthly invoice spend
20240201,109004,BU04,VEN014,614000,Professional Services,11566.5,Active,Vendor monthly invoice spend
20240201,109004,BU04,VEN002,613050,Cloud,83669.85,Renewal in 180 days,Vendor monthly invoice spend
20240201,109004,BU04,VEN003,613000,Software,50773.8,Active,Vendor monthly invoice spend
20240201,109004,BU04,VEN015,612070,Hardware,59980.8,Renewal in 90 days,Vendor monthly invoice spend
20240201,109004,BU04,VEN005,613000,Software,58789.5,Active,Vendor monthly invoice spend
20240201,110101,BU05,VEN017,613000,Software,29315.0,Renewal in 180 days,Vendor monthly invoice spend
20240201,110101,BU05,VEN001,613050,Cloud,85897.35,Renewal in 180 days,Vendor monthly invoice spend
20240201,110101,BU05,VEN018,612070,Hardware,64436.9,Renewal in 180 days,Vendor monthly invoice spend
20240201,110101,BU05,VEN003,613000,Software,35286.9,Renewal in 180 days,Vendor monthly invoice spend
20240201,110101,BU05,VEN005,613000,Software,55699.6,Active,Vendor monthly invoice spend
20240201,110102,BU05,VEN006,612000,External Labor,66216.7,Renewal in 180 days,Vendor monthly invoice spend
20240201,110102,BU05,VEN007,614000,Professional Services,87796.5,Renewal in 180 days,Vendor monthly invoice spend
20240201,110102,BU05,VEN005,613000,Software,87492.9,No renewal risk,Vendor monthly invoice spend
20240201,110102,BU05,VEN003,613000,Software,24332.0,Renewal in 180 days,Vendor monthly invoice spend
20240201,110102,BU05,VEN015,612070,Hardware,26517.7,Renewal in 90 days,Vendor monthly invoice spend
20240201,120201,BU06,VEN012,613000,Software,35345.2,Renewal in 90 days,Vendor monthly invoice spend
20240201,120201,BU06,VEN008,614000,Professional Services,41319.3,Renewal in 90 days,Vendor monthly invoice spend
20240201,120201,BU06,VEN017,613000,Software,78122.0,No renewal risk,Vendor monthly invoice spend
20240201,120201,BU06,VEN018,612070,Hardware,10728.3,No renewal risk,Vendor monthly invoice spend
20240201,120201,BU06,VEN006,612000,External Labor,76390.6,No renewal risk,Vendor monthly invoice spend
20240301,104001,BU03,VEN016,613000,Software,82833.3,Renewal in 90 days,Vendor monthly invoice spend
20240301,104001,BU03,VEN011,613000,Software,24824.8,Active,Vendor monthly invoice spend
20240301,104001,BU03,VEN015,612070,Hardware,47853.3,Renewal in 180 days,Vendor monthly invoice spend
20240301,104001,BU03,VEN013,613000,Software,46908.4,No renewal risk,Vendor monthly invoice spend
20240301,104001,BU03,VEN008,614000,Professional Services,63514.0,Renewal in 180 days,Vendor monthly invoice spend
20240301,104002,BU03,VEN015,612070,Hardware,85712.0,Renewal in 90 days,Vendor monthly invoice spend
20240301,104002,BU03,VEN008,614000,Professional Services,19122.4,Active,Vendor monthly invoice spend
20240301,104002,BU03,VEN016,613000,Software,69081.1,Renewal in 180 days,Vendor monthly invoice spend
20240301,104002,BU03,VEN017,613000,Software,87179.4,Active,Vendor monthly invoice spend
20240301,104002,BU03,VEN002,613050,Cloud,59606.25,Active,Vendor monthly invoice spend
20240301,104003,BU03,VEN007,614000,Professional Services,86135.5,No renewal risk,Vendor monthly invoice spend
20240301,104003,BU03,VEN016,613000,Software,58983.1,No renewal risk,Vendor monthly invoice spend
20240301,104003,BU03,VEN011,613000,Software,73749.5,Renewal in 180 days,Vendor monthly invoice spend
20240301,104003,BU03,VEN013,613000,Software,27227.2,Renewal in 180 days,Vendor monthly invoice spend
20240301,104003,BU03,VEN014,614000,Professional Services,76250.9,No renewal risk,Vendor monthly invoice spend
20240301,104005,BU03,VEN013,613000,Software,18745.1,Renewal in 180 days,Vendor monthly invoice spend
20240301,104005,BU03,VEN009,612000,External Labor,12149.5,Renewal in 90 days,Vendor monthly invoice spend
20240301,104005,BU03,VEN014,614000,Professional Services,72696.8,Renewal in 90 days,Vendor monthly invoice spend
20240301,104005,BU03,VEN006,612000,External Labor,13416.7,No renewal risk,Vendor monthly invoice spend
20240301,104005,BU03,VEN002,613050,Cloud,72679.2,Renewal in 90 days,Vendor monthly invoice spend
20240301,104017,BU02,VEN012,613000,Software,33686.4,No renewal risk,Vendor monthly invoice spend
20240301,104017,BU02,VEN005,613000,Software,17065.4,Active,Vendor monthly invoice spend
20240301,104017,BU02,VEN017,613000,Software,65859.2,Active,Vendor monthly invoice spend
20240301,104017,BU02,VEN018,612070,Hardware,84658.2,Active,Vendor monthly invoice spend
20240301,104017,BU02,VEN007,614000,Professional Services,40459.1,Renewal in 90 days,Vendor monthly invoice spend
20240301,104018,BU06,VEN018,612070,Hardware,75409.4,Renewal in 90 days,Vendor monthly invoice spend
20240301,104018,BU06,VEN014,614000,Professional Services,44176.0,Renewal in 90 days,Vendor monthly invoice spend
20240301,104018,BU06,VEN008,614000,Professional Services,59678.3,Renewal in 180 days,Vendor monthly invoice spend
20240301,104018,BU06,VEN005,613000,Software,87221.2,Renewal in 180 days,Vendor monthly invoice spend
20240301,104018,BU06,VEN006,612000,External Labor,34436.6,Renewal in 180 days,Vendor monthly invoice spend
20240301,104019,BU03,VEN003,613000,Software,46763.2,Renewal in 180 days,Vendor monthly invoice spend
20240301,104019,BU03,VEN004,613000,Software,50345.9,Active,Vendor monthly invoice spend
20240301,104019,BU03,VEN010,613000,Software,25851.1,No renewal risk,Vendor monthly invoice spend
20240301,104019,BU03,VEN001,613050,Cloud,67940.4,No renewal risk,Vendor monthly invoice spend
20240301,104019,BU03,VEN008,614000,Professional Services,65398.3,Renewal in 90 days,Vendor monthly invoice spend
20240301,104022,BU03,VEN005,613000,Software,22102.3,No renewal risk,Vendor monthly invoice spend
20240301,104022,BU03,VEN002,613050,Cloud,40745.1,No renewal risk,Vendor monthly invoice spend
20240301,104022,BU03,VEN008,614000,Professional Services,36359.4,No renewal risk,Vendor monthly invoice spend
20240301,104022,BU03,VEN012,613000,Software,29133.5,Renewal in 90 days,Vendor monthly invoice spend
20240301,104022,BU03,VEN015,612070,Hardware,67787.5,Renewal in 90 days,Vendor monthly invoice spend
20240301,104023,BU02,VEN009,612000,External Labor,27969.7,No renewal risk,Vendor monthly invoice spend
20240301,104023,BU02,VEN006,612000,External Labor,30239.0,Renewal in 180 days,Vendor monthly invoice spend
20240301,104023,BU02,VEN014,614000,Professional Services,37750.9,Renewal in 180 days,Vendor monthly invoice spend
20240301,104023,BU02,VEN008,614000,Professional Services,62326.0,Renewal in 180 days,Vendor monthly invoice spend
20240301,104023,BU02,VEN015,612070,Hardware,75280.7,Active,Vendor monthly invoice spend
20240301,104026,BU01,VEN006,612000,External Labor,58378.1,Renewal in 90 days,Vendor monthly invoice spend
20240301,104026,BU01,VEN013,613000,Software,66003.3,Renewal in 90 days,Vendor monthly invoice spend
20240301,104026,BU01,VEN004,613000,Software,70579.3,Renewal in 90 days,Vendor monthly invoice spend
20240301,104026,BU01,VEN005,613000,Software,54118.9,Active,Vendor monthly invoice spend
20240301,104026,BU01,VEN014,614000,Professional Services,73031.2,Renewal in 180 days,Vendor monthly invoice spend
20240301,104027,BU02,VEN018,612070,Hardware,31783.4,Active,Vendor monthly invoice spend
20240301,104027,BU02,VEN010,613000,Software,37871.9,Active,Vendor monthly invoice spend
20240301,104027,BU02,VEN014,614000,Professional Services,85976.0,Renewal in 90 days,Vendor monthly invoice spend
20240301,104027,BU02,VEN009,612000,External Labor,72717.7,Renewal in 90 days,Vendor monthly invoice spend
20240301,104027,BU02,VEN002,613050,Cloud,125484.15,Renewal in 180 days,Vendor monthly invoice spend
20240301,104028,BU03,VEN009,612000,External Labor,62052.1,Active,Vendor monthly invoice spend
20240301,104028,BU03,VEN003,613000,Software,48513.3,Renewal in 180 days,Vendor monthly invoice spend
20240301,104028,BU03,VEN016,613000,Software,25847.8,No renewal risk,Vendor monthly invoice spend
20240301,104028,BU03,VEN014,614000,Professional Services,58733.4,Renewal in 180 days,Vendor monthly invoice spend
20240301,104028,BU03,VEN012,613000,Software,38658.4,Renewal in 180 days,Vendor monthly invoice spend
20240301,104034,BU03,VEN016,613000,Software,12274.9,Renewal in 90 days,Vendor monthly invoice spend
20240301,104034,BU03,VEN004,613000,Software,71582.5,Active,Vendor monthly invoice spend
20240301,104034,BU03,VEN009,612000,External Labor,49398.8,Renewal in 180 days,Vendor monthly invoice spend
20240301,104034,BU03,VEN018,612070,Hardware,42488.6,Active,Vendor monthly invoice spend
20240301,104034,BU03,VEN011,613000,Software,71330.6,Renewal in 90 days,Vendor monthly invoice spend
20240301,109003,BU04,VEN005,613000,Software,53594.2,Renewal in 90 days,Vendor monthly invoice spend
20240301,109003,BU04,VEN015,612070,Hardware,32978.0,No renewal risk,Vendor monthly invoice spend
20240301,109003,BU04,VEN001,613050,Cloud,62889.75,No renewal risk,Vendor monthly invoice spend
20240301,109003,BU04,VEN017,613000,Software,72163.3,Renewal in 180 days,Vendor monthly invoice spend
20240301,109003,BU04,VEN008,614000,Professional Services,77352.0,No renewal risk,Vendor monthly invoice spend
20240301,109004,BU04,VEN017,613000,Software,21360.9,No renewal risk,Vendor monthly invoice spend
20240301,109004,BU04,VEN012,613000,Software,80008.5,Renewal in 90 days,Vendor monthly invoice spend
20240301,109004,BU04,VEN011,613000,Software,48466.0,No renewal risk,Vendor monthly invoice spend
20240301,109004,BU04,VEN006,612000,External Labor,45287.0,Active,Vendor monthly invoice spend
20240301,109004,BU04,VEN015,612070,Hardware,18769.3,Active,Vendor monthly invoice spend
20240301,110101,BU05,VEN004,613000,Software,67905.2,Renewal in 180 days,Vendor monthly invoice spend
20240301,110101,BU05,VEN007,614000,Professional Services,45131.9,Active,Vendor monthly invoice spend
20240301,110101,BU05,VEN008,614000,Professional Services,83710.0,Renewal in 180 days,Vendor monthly invoice spend
20240301,110101,BU05,VEN018,612070,Hardware,69953.4,Renewal in 180 days,Vendor monthly invoice spend
20240301,110101,BU05,VEN017,613000,Software,14029.4,Renewal in 180 days,Vendor monthly invoice spend
20240301,110102,BU05,VEN005,613000,Software,71357.0,Renewal in 180 days,Vendor monthly invoice spend
20240301,110102,BU05,VEN011,613000,Software,13489.3,Renewal in 180 days,Vendor monthly invoice spend
20240301,110102,BU05,VEN017,613000,Software,31733.9,Renewal in 180 days,Vendor monthly invoice spend
20240301,110102,BU05,VEN006,612000,External Labor,32036.4,Renewal in 180 days,Vendor monthly invoice spend
20240301,110102,BU05,VEN012,613000,Software,30751.6,Renewal in 180 days,Vendor monthly invoice spend
20240301,120201,BU06,VEN004,613000,Software,33572.0,Active,Vendor monthly invoice spend
20240301,120201,BU06,VEN005,613000,Software,58032.7,No renewal risk,Vendor monthly invoice spend
20240301,120201,BU06,VEN013,613000,Software,83510.9,Renewal in 180 days,Vendor monthly invoice spend
20240301,120201,BU06,VEN008,614000,Professional Services,78475.1,Active,Vendor monthly invoice spend
20240301,120201,BU06,VEN007,614000,Professional Services,80507.9,Active,Vendor monthly invoice spend
20240401,104001,BU03,VEN003,613000,Software,47567.3,No renewal risk,Vendor monthly invoice spend
20240401,104001,BU03,VEN017,613000,Software,32841.6,Renewal in 90 days,Vendor monthly invoice spend
20240401,104001,BU03,VEN004,613000,Software,28224.9,No renewal risk,Vendor monthly invoice spend
20240401,104001,BU03,VEN002,613050,Cloud,29810.55,Active,Vendor monthly invoice spend
20240401,104001,BU03,VEN006,612000,External Labor,53453.4,No renewal risk,Vendor monthly invoice spend
20240401,104002,BU03,VEN010,613000,Software,62580.1,Active,Vendor monthly invoice spend
20240401,104002,BU03,VEN008,614000,Professional Services,26565.0,Renewal in 180 days,Vendor monthly invoice spend
20240401,104002,BU03,VEN007,614000,Professional Services,84186.3,Renewal in 90 days,Vendor monthly invoice spend
20240401,104002,BU03,VEN013,613000,Software,52632.8,Renewal in 90 days,Vendor monthly invoice spend
20240401,104002,BU03,VEN003,613000,Software,26847.7,Renewal in 90 days,Vendor monthly invoice spend
20240401,104003,BU03,VEN010,613000,Software,29840.8,Renewal in 90 days,Vendor monthly invoice spend
20240401,104003,BU03,VEN012,613000,Software,19245.6,Renewal in 90 days,Vendor monthly invoice spend
20240401,104003,BU03,VEN007,614000,Professional Services,37723.4,No renewal risk,Vendor monthly invoice spend
20240401,104003,BU03,VEN017,613000,Software,80087.7,Active,Vendor monthly invoice spend
20240401,104003,BU03,VEN009,612000,External Labor,48793.8,No renewal risk,Vendor monthly invoice spend
20240401,104005,BU03,VEN016,613000,Software,87425.8,Renewal in 180 days,Vendor monthly invoice spend
20240401,104005,BU03,VEN012,613000,Software,42797.7,Renewal in 90 days,Vendor monthly invoice spend
20240401,104005,BU03,VEN018,612070,Hardware,66542.3,No renewal risk,Vendor monthly invoice spend
20240401,104005,BU03,VEN001,613050,Cloud,50848.05,No renewal risk,Vendor monthly invoice spend
20240401,104005,BU03,VEN002,613050,Cloud,74561.85,Active,Vendor monthly invoice spend
20240401,104017,BU02,VEN012,613000,Software,66352.0,Active,Vendor monthly invoice spend
20240401,104017,BU02,VEN011,613000,Software,21498.4,Renewal in 90 days,Vendor monthly invoice spend
20240401,104017,BU02,VEN002,613050,Cloud,99186.45,Renewal in 180 days,Vendor monthly invoice spend
20240401,104017,BU02,VEN016,613000,Software,74578.9,No renewal risk,Vendor monthly invoice spend
20240401,104017,BU02,VEN001,613050,Cloud,59446.2,No renewal risk,Vendor monthly invoice spend
20240401,104018,BU06,VEN017,613000,Software,36857.7,Renewal in 180 days,Vendor monthly invoice spend
20240401,104018,BU06,VEN014,614000,Professional Services,25063.5,Renewal in 90 days,Vendor monthly invoice spend
20240401,104018,BU06,VEN001,613050,Cloud,47876.4,Renewal in 90 days,Vendor monthly invoice spend
20240401,104018,BU06,VEN011,613000,Software,31532.6,Active,Vendor monthly invoice spend
20240401,104018,BU06,VEN012,613000,Software,24293.5,No renewal risk,Vendor monthly invoice spend
20240401,104019,BU03,VEN009,612000,External Labor,43606.2,No renewal risk,Vendor monthly invoice spend
20240401,104019,BU03,VEN006,612000,External Labor,78933.8,Active,Vendor monthly invoice spend
20240401,104019,BU03,VEN001,613050,Cloud,27066.6,Active,Vendor monthly invoice spend
20240401,104019,BU03,VEN012,613000,Software,65308.1,Renewal in 90 days,Vendor monthly invoice spend
20240401,104019,BU03,VEN017,613000,Software,19243.4,No renewal risk,Vendor monthly invoice spend
20240401,104022,BU03,VEN008,614000,Professional Services,34846.9,Active,Vendor monthly invoice spend
20240401,104022,BU03,VEN006,612000,External Labor,66398.2,Renewal in 180 days,Vendor monthly invoice spend
20240401,104022,BU03,VEN016,613000,Software,77170.5,Active,Vendor monthly invoice spend
20240401,104022,BU03,VEN017,613000,Software,21534.7,Renewal in 180 days,Vendor monthly invoice spend
20240401,104022,BU03,VEN009,612000,External Labor,43426.9,Renewal in 180 days,Vendor monthly invoice spend
20240401,104023,BU02,VEN010,613000,Software,22029.7,Renewal in 90 days,Vendor monthly invoice spend
20240401,104023,BU02,VEN018,612070,Hardware,67102.2,Renewal in 90 days,Vendor monthly invoice spend
20240401,104023,BU02,VEN015,612070,Hardware,49589.1,Renewal in 90 days,Vendor monthly invoice spend
20240401,104023,BU02,VEN016,613000,Software,56052.7,No renewal risk,Vendor monthly invoice spend
20240401,104023,BU02,VEN017,613000,Software,41484.3,Renewal in 90 days,Vendor monthly invoice spend
20240401,104026,BU01,VEN006,612000,External Labor,36833.5,Renewal in 90 days,Vendor monthly invoice spend
20240401,104026,BU01,VEN010,613000,Software,86876.9,Active,Vendor monthly invoice spend
20240401,104026,BU01,VEN015,612070,Hardware,58775.2,No renewal risk,Vendor monthly invoice spend
20240401,104026,BU01,VEN013,613000,Software,59638.7,Active,Vendor monthly invoice spend
20240401,104026,BU01,VEN008,614000,Professional Services,10063.9,Renewal in 180 days,Vendor monthly invoice spend
20240401,104027,BU02,VEN013,613000,Software,12755.6,Active,Vendor monthly invoice spend
20240401,104027,BU02,VEN001,613050,Cloud,87872.4,No renewal risk,Vendor monthly invoice spend
20240401,104027,BU02,VEN016,613000,Software,49976.3,Renewal in 90 days,Vendor monthly invoice spend
20240401,104027,BU02,VEN012,613000,Software,10921.9,Renewal in 90 days,Vendor monthly invoice spend
20240401,104027,BU02,VEN005,613000,Software,76160.7,Active,Vendor monthly invoice spend
20240401,104028,BU03,VEN002,613050,Cloud,14521.65,Active,Vendor monthly invoice spend
20240401,104028,BU03,VEN011,613000,Software,33066.0,Renewal in 90 days,Vendor monthly invoice spend
20240401,104028,BU03,VEN004,613000,Software,18099.4,No renewal risk,Vendor monthly invoice spend
20240401,104028,BU03,VEN016,613000,Software,45791.9,No renewal risk,Vendor monthly invoice spend
20240401,104028,BU03,VEN009,612000,External Labor,79869.9,Active,Vendor monthly invoice spend
20240401,104034,BU03,VEN005,613000,Software,43422.5,Renewal in 90 days,Vendor monthly invoice spend
20240401,104034,BU03,VEN014,614000,Professional Services,81865.3,Renewal in 90 days,Vendor monthly invoice spend
20240401,104034,BU03,VEN013,613000,Software,31473.2,Active,Vendor monthly invoice spend
20240401,104034,BU03,VEN012,613000,Software,64106.9,Active,Vendor monthly invoice spend
20240401,104034,BU03,VEN010,613000,Software,14797.2,No renewal risk,Vendor monthly invoice spend
20240401,109003,BU04,VEN017,613000,Software,37566.1,Renewal in 180 days,Vendor monthly invoice spend
20240401,109003,BU04,VEN015,612070,Hardware,34985.5,Active,Vendor monthly invoice spend
20240401,109003,BU04,VEN001,613050,Cloud,55237.05,Renewal in 90 days,Vendor monthly invoice spend
20240401,109003,BU04,VEN012,613000,Software,10118.9,No renewal risk,Vendor monthly invoice spend
20240401,109003,BU04,VEN002,613050,Cloud,102663.0,Active,Vendor monthly invoice spend
20240401,109004,BU04,VEN001,613050,Cloud,115658.4,Renewal in 90 days,Vendor monthly invoice spend
20240401,109004,BU04,VEN013,613000,Software,70603.5,Active,Vendor monthly invoice spend
20240401,109004,BU04,VEN016,613000,Software,28494.4,Active,Vendor monthly invoice spend
20240401,109004,BU04,VEN008,614000,Professional Services,31838.4,Renewal in 180 days,Vendor monthly invoice spend
20240401,109004,BU04,VEN011,613000,Software,23812.8,Renewal in 180 days,Vendor monthly invoice spend
20240401,110101,BU05,VEN018,612070,Hardware,46123.0,Renewal in 180 days,Vendor monthly invoice spend
20240401,110101,BU05,VEN011,613000,Software,87921.9,Active,Vendor monthly invoice spend
20240401,110101,BU05,VEN002,613050,Cloud,91518.9,No renewal risk,Vendor monthly invoice spend
20240401,110101,BU05,VEN015,612070,Hardware,11440.0,Renewal in 90 days,Vendor monthly invoice spend
20240401,110101,BU05,VEN007,614000,Professional Services,42896.7,Renewal in 180 days,Vendor monthly invoice spend
20240401,110102,BU05,VEN014,614000,Professional Services,47432.0,No renewal risk,Vendor monthly invoice spend
20240401,110102,BU05,VEN012,613000,Software,16503.3,Renewal in 90 days,Vendor monthly invoice spend
20240401,110102,BU05,VEN008,614000,Professional Services,18109.3,Active,Vendor monthly invoice spend
20240401,110102,BU05,VEN006,612000,External Labor,44556.6,Active,Vendor monthly invoice spend
20240401,110102,BU05,VEN001,613050,Cloud,98899.35,No renewal risk,Vendor monthly invoice spend
20240401,120201,BU06,VEN001,613050,Cloud,75063.45,Active,Vendor monthly invoice spend
20240401,120201,BU06,VEN008,614000,Professional Services,70798.2,Renewal in 180 days,Vendor monthly invoice spend
20240401,120201,BU06,VEN009,612000,External Labor,27161.2,No renewal risk,Vendor monthly invoice spend
20240401,120201,BU06,VEN006,612000,External Labor,83494.4,No renewal risk,Vendor monthly invoice spend
20240401,120201,BU06,VEN016,613000,Software,63921.0,Renewal in 90 days,Vendor monthly invoice spend
20240501,104001,BU03,VEN013,613000,Software,71157.9,Active,Vendor monthly invoice spend
20240501,104001,BU03,VEN004,613000,Software,24488.2,No renewal risk,Vendor monthly invoice spend
20240501,104001,BU03,VEN007,614000,Professional Services,87123.3,Renewal in 180 days,Vendor monthly invoice spend
20240501,104001,BU03,VEN010,613000,Software,38732.1,No renewal risk,Vendor monthly invoice spend
20240501,104001,BU03,VEN012,613000,Software,57295.7,Renewal in 90 days,Vendor monthly invoice spend
20240501,104002,BU03,VEN003,613000,Software,77904.2,Active,Vendor monthly invoice spend
20240501,104002,BU03,VEN008,614000,Professional Services,15991.8,Renewal in 180 days,Vendor monthly invoice spend
20240501,104002,BU03,VEN012,613000,Software,84863.9,Active,Vendor monthly invoice spend
20240501,104002,BU03,VEN011,613000,Software,56415.7,No renewal risk,Vendor monthly invoice spend
20240501,104002,BU03,VEN007,614000,Professional Services,21868.0,Active,Vendor monthly invoice spend
20240501,104003,BU03,VEN018,612070,Hardware,38115.0,Renewal in 90 days,Vendor monthly invoice spend
20240501,104003,BU03,VEN015,612070,Hardware,33660.0,Active,Vendor monthly invoice spend
20240501,104003,BU03,VEN014,614000,Professional Services,70491.3,Renewal in 90 days,Vendor monthly invoice spend
20240501,104003,BU03,VEN008,614000,Professional Services,58102.0,Renewal in 180 days,Vendor monthly invoice spend
20240501,104003,BU03,VEN017,613000,Software,55133.1,No renewal risk,Vendor monthly invoice spend
20240501,104005,BU03,VEN007,614000,Professional Services,11320.1,Active,Vendor monthly invoice spend
20240501,104005,BU03,VEN011,613000,Software,74614.1,Renewal in 90 days,Vendor monthly invoice spend
20240501,104005,BU03,VEN004,613000,Software,85418.3,Renewal in 90 days,Vendor monthly invoice spend
20240501,104005,BU03,VEN005,613000,Software,61385.5,Renewal in 180 days,Vendor monthly invoice spend
20240501,104005,BU03,VEN014,614000,Professional Services,30057.5,Renewal in 180 days,Vendor monthly invoice spend
20240501,104017,BU02,VEN012,613000,Software,24638.9,No renewal risk,Vendor monthly invoice spend
