date_key,cost_center_key,business_unit_key,gl_account_key,gl_category,forecast_cycle,amount,notes
20240301,110102,BU05,617000,Travel,3+9 Forecast,2126.21,Forecast model with updated business inputs
20240301,110102,BU05,617000,Travel,6+6 Forecast,2084.69,Forecast model with updated business inputs
20240301,110102,BU05,617000,Travel,9+3 Forecast,2007.15,Forecast model with updated business inputs
20240301,110102,BU05,617000,Travel,Current Forecast,2022.96,Forecast model with updated business inputs
20240301,120201,BU06,611000,Internal Labor,3+9 Forecast,94526.0,Forecast model with updated business inputs
20240301,120201,BU06,611000,Internal Labor,6+6 Forecast,93602.91,Forecast model with updated business inputs
20240301,120201,BU06,611000,Internal Labor,9+3 Forecast,93166.03,Forecast model with updated business inputs
20240301,120201,BU06,611000,Internal Labor,Current Forecast,93685.2,Forecast model with updated business inputs
20240301,120201,BU06,613000,Software,3+9 Forecast,34748.67,Forecast model with updated business inputs
20240301,120201,BU06,613000,Software,6+6 Forecast,34673.2,Forecast model with updated business inputs
20240301,120201,BU06,613000,Software,9+3 Forecast,33420.71,Forecast model with updated business inputs
20240301,120201,BU06,613000,Software,Current Forecast,33684.31,Forecast model with updated business inputs
20240301,120201,BU06,613050,Cloud,3+9 Forecast,39288.69,Forecast model with updated business inputs
20240301,120201,BU06,613050,Cloud,6+6 Forecast,38810.75,Forecast model with updated business inputs
20240301,120201,BU06,613050,Cloud,9+3 Forecast,38755.43,Forecast model with updated business inputs
20240301,120201,BU06,613050,Cloud,Current Forecast,38655.84,Forecast model with updated business inputs
20240301,120201,BU06,612000,External Labor,3+9 Forecast,45162.3,Forecast model with updated business inputs
20240301,120201,BU06,612000,External Labor,6+6 Forecast,44334.91,Forecast model with updated business inputs
20240301,120201,BU06,612000,External Labor,9+3 Forecast,44919.23,Forecast model with updated business inputs
20240301,120201,BU06,612000,External Labor,Current Forecast,45143.68,Forecast model with updated business inputs
20240301,120201,BU06,614000,Professional Services,3+9 Forecast,16487.17,Forecast model with updated business inputs
20240301,120201,BU06,614000,Professional Services,6+6 Forecast,16448.2,Forecast model with updated business inputs
20240301,120201,BU06,614000,Professional Services,9+3 Forecast,16099.12,Forecast model with updated business inputs
20240301,120201,BU06,614000,Professional Services,Current Forecast,16131.58,Forecast model with updated business inputs
20240301,120201,BU06,612070,Hardware,3+9 Forecast,13219.77,Forecast model with updated business inputs
20240301,120201,BU06,612070,Hardware,6+6 Forecast,12990.51,Forecast model with updated business inputs
20240301,120201,BU06,612070,Hardware,9+3 Forecast,12762.29,Forecast model with updated business inputs
20240301,120201,BU06,612070,Hardware,Current Forecast,12878.83,Forecast model with updated business inputs
20240301,120201,BU06,615000,Telecom,3+9 Forecast,6080.61,Forecast model with updated business inputs
20240301,120201,BU06,615000,Telecom,6+6 Forecast,6001.24,Forecast model with updated business inputs
20240301,120201,BU06,615000,Telecom,9+3 Forecast,6002.83,Forecast model with updated business inputs
20240301,120201,BU06,615000,Telecom,Current Forecast,5953.63,Forecast model with updated business inputs
20240301,120201,BU06,616000,Training,3+9 Forecast,1971.69,Forecast model with updated business inputs
20240301,120201,BU06,616000,Training,6+6 Forecast,1952.35,Forecast model with updated business inputs
20240301,120201,BU06,616000,Training,9+3 Forecast,1953.24,Forecast model with updated business inputs
20240301,120201,BU06,616000,Training,Current Forecast,1957.05,Forecast model with updated business inputs
20240301,120201,BU06,617000,Travel,3+9 Forecast,1391.43,Forecast model with updated business inputs
20240301,120201,BU06,617000,Travel,6+6 Forecast,1362.82,Forecast model with updated business inputs
20240301,120201,BU06,617000,Travel,9+3 Forecast,1348.67,Forecast model with updated business inputs
20240301,120201,BU06,617000,Travel,Current Forecast,1330.27,Forecast model with updated business inputs
20240401,104001,BU03,611000,Internal Labor,3+9 Forecast,263051.56,Forecast model with updated business inputs
20240401,104001,BU03,611000,Internal Labor,6+6 Forecast,266322.54,Forecast model with updated business inputs
20240401,104001,BU03,611000,Internal Labor,9+3 Forecast,265521.2,Forecast model with updated business inputs
20240401,104001,BU03,611000,Internal Labor,Current Forecast,264244.11,Forecast model with updated business inputs
20240401,104001,BU03,613000,Software,3+9 Forecast,84561.57,Forecast model with updated business inputs
20240401,104001,BU03,613000,Software,6+6 Forecast,86344.98,Forecast model with updated business inputs
20240401,104001,BU03,613000,Software,9+3 Forecast,87203.41,Forecast model with updated business inputs
20240401,104001,BU03,613000,Software,Current Forecast,85607.16,Forecast model with updated business inputs
20240401,104001,BU03,613050,Cloud,3+9 Forecast,96649.15,Forecast model with updated business inputs
20240401,104001,BU03,613050,Cloud,6+6 Forecast,93936.18,Forecast model with updated business inputs
20240401,104001,BU03,613050,Cloud,9+3 Forecast,93994.28,Forecast model with updated business inputs
20240401,104001,BU03,613050,Cloud,Current Forecast,94289.41,Forecast model with updated business inputs
20240401,104001,BU03,612000,External Labor,3+9 Forecast,121730.23,Forecast model with updated business inputs
20240401,104001,BU03,612000,External Labor,6+6 Forecast,125145.34,Forecast model with updated business inputs
20240401,104001,BU03,612000,External Labor,9+3 Forecast,124552.0,Forecast model with updated business inputs
20240401,104001,BU03,612000,External Labor,Current Forecast,121750.52,Forecast model with updated business inputs
20240401,104001,BU03,614000,Professional Services,3+9 Forecast,45130.41,Forecast model with updated business inputs
20240401,104001,BU03,614000,Professional Services,6+6 Forecast,46237.14,Forecast model with updated business inputs
20240401,104001,BU03,614000,Professional Services,9+3 Forecast,44253.63,Forecast model with updated business inputs
20240401,104001,BU03,614000,Professional Services,Current Forecast,45446.49,Forecast model with updated business inputs
20240401,104001,BU03,612070,Hardware,3+9 Forecast,33774.46,Forecast model with updated business inputs
20240401,104001,BU03,612070,Hardware,6+6 Forecast,33438.94,Forecast model with updated business inputs
20240401,104001,BU03,612070,Hardware,9+3 Forecast,33111.8,Forecast model with updated business inputs
20240401,104001,BU03,612070,Hardware,Current Forecast,31862.56,Forecast model with updated business inputs
20240401,104001,BU03,615000,Telecom,3+9 Forecast,16712.65,Forecast model with updated business inputs
20240401,104001,BU03,615000,Telecom,6+6 Forecast,16949.73,Forecast model with updated business inputs
20240401,104001,BU03,615000,Telecom,9+3 Forecast,16821.76,Forecast model with updated business inputs
20240401,104001,BU03,615000,Telecom,Current Forecast,16937.18,Forecast model with updated business inputs
20240401,104001,BU03,616000,Training,3+9 Forecast,5293.03,Forecast model with updated business inputs
20240401,104001,BU03,616000,Training,6+6 Forecast,5313.25,Forecast model with updated business inputs
20240401,104001,BU03,616000,Training,9+3 Forecast,5300.07,Forecast model with updated business inputs
20240401,104001,BU03,616000,Training,Current Forecast,5174.91,Forecast model with updated business inputs
20240401,104001,BU03,617000,Travel,3+9 Forecast,3656.19,Forecast model with updated business inputs
20240401,104001,BU03,617000,Travel,6+6 Forecast,3759.41,Forecast model with updated business inputs
20240401,104001,BU03,617000,Travel,9+3 Forecast,3853.53,Forecast model with updated business inputs
20240401,104001,BU03,617000,Travel,Current Forecast,3830.21,Forecast model with updated business inputs
20240401,104002,BU03,611000,Internal Labor,3+9 Forecast,244025.64,Forecast model with updated business inputs
20240401,104002,BU03,611000,Internal Labor,6+6 Forecast,233027.7,Forecast model with updated business inputs
20240401,104002,BU03,611000,Internal Labor,9+3 Forecast,229684.83,Forecast model with updated business inputs
20240401,104002,BU03,611000,Internal Labor,Current Forecast,230390.44,Forecast model with updated business inputs
20240401,104002,BU03,613000,Software,3+9 Forecast,66703.2,Forecast model with updated business inputs
20240401,104002,BU03,613000,Software,6+6 Forecast,68088.46,Forecast model with updated business inputs
20240401,104002,BU03,613000,Software,9+3 Forecast,68822.57,Forecast model with updated business inputs
20240401,104002,BU03,613000,Software,Current Forecast,67419.61,Forecast model with updated business inputs
20240401,104002,BU03,613050,Cloud,3+9 Forecast,89715.15,Forecast model with updated business inputs
20240401,104002,BU03,613050,Cloud,6+6 Forecast,89099.78,Forecast model with updated business inputs
20240401,104002,BU03,613050,Cloud,9+3 Forecast,88351.87,Forecast model with updated business inputs
20240401,104002,BU03,613050,Cloud,Current Forecast,89711.36,Forecast model with updated business inputs
20240401,104002,BU03,612000,External Labor,3+9 Forecast,107382.11,Forecast model with updated business inputs
20240401,104002,BU03,612000,External Labor,6+6 Forecast,106714.91,Forecast model with updated business inputs
20240401,104002,BU03,612000,External Labor,9+3 Forecast,106355.88,Forecast model with updated business inputs
20240401,104002,BU03,612000,External Labor,Current Forecast,105778.64,Forecast model with updated business inputs
20240401,104002,BU03,614000,Professional Services,3+9 Forecast,42248.29,Forecast model with updated business inputs
20240401,104002,BU03,614000,Professional Services,6+6 Forecast,39559.8,Forecast model with updated business inputs
20240401,104002,BU03,614000,Professional Services,9+3 Forecast,37861.27,Forecast model with updated business inputs
20240401,104002,BU03,614000,Professional Services,Current Forecast,38094.63,Forecast model with updated business inputs
20240401,104002,BU03,612070,Hardware,3+9 Forecast,30617.79,Forecast model with updated business inputs
20240401,104002,BU03,612070,Hardware,6+6 Forecast,27887.07,Forecast model with updated business inputs
20240401,104002,BU03,612070,Hardware,9+3 Forecast,27924.78,Forecast model with updated business inputs
20240401,104002,BU03,612070,Hardware,Current Forecast,28428.43,Forecast model with updated business inputs
20240401,104002,BU03,615000,Telecom,3+9 Forecast,13662.0,Forecast model with updated business inputs
20240401,104002,BU03,615000,Telecom,6+6 Forecast,14362.14,Forecast model with updated business inputs
20240401,104002,BU03,615000,Telecom,9+3 Forecast,14444.56,Forecast model with updated business inputs
20240401,104002,BU03,615000,Telecom,Current Forecast,13941.09,Forecast model with updated business inputs
20240401,104002,BU03,616000,Training,3+9 Forecast,4776.91,Forecast model with updated business inputs
20240401,104002,BU03,616000,Training,6+6 Forecast,4440.5,Forecast model with updated business inputs
20240401,104002,BU03,616000,Training,9+3 Forecast,4334.74,Forecast model with updated business inputs
20240401,104002,BU03,616000,Training,Current Forecast,4320.03,Forecast model with updated business inputs
20240401,104002,BU03,617000,Travel,3+9 Forecast,3634.34,Forecast model with updated business inputs
20240401,104002,BU03,617000,Travel,6+6 Forecast,3332.95,Forecast model with updated business inputs
20240401,104002,BU03,617000,Travel,9+3 Forecast,3311.3,Forecast model with updated business inputs
20240401,104002,BU03,617000,Travel,Current Forecast,3340.2,Forecast model with updated business inputs
20240401,104003,BU03,611000,Internal Labor,3+9 Forecast,171384.33,Forecast model with updated business inputs
20240401,104003,BU03,611000,Internal Labor,6+6 Forecast,159232.98,Forecast model with updated business inputs
20240401,104003,BU03,611000,Internal Labor,9+3 Forecast,156417.56,Forecast model with updated business inputs
20240401,104003,BU03,611000,Internal Labor,Current Forecast,157698.12,Forecast model with updated business inputs
20240401,104003,BU03,613000,Software,3+9 Forecast,54566.87,Forecast model with updated business inputs
20240401,104003,BU03,613000,Software,6+6 Forecast,54460.19,Forecast model with updated business inputs
20240401,104003,BU03,613000,Software,9+3 Forecast,54618.31,Forecast model with updated business inputs
20240401,104003,BU03,613000,Software,Current Forecast,54865.17,Forecast model with updated business inputs
20240401,104003,BU03,613050,Cloud,3+9 Forecast,62179.9,Forecast model with updated business inputs
20240401,104003,BU03,613050,Cloud,6+6 Forecast,64121.14,Forecast model with updated business inputs
20240401,104003,BU03,613050,Cloud,9+3 Forecast,62086.21,Forecast model with updated business inputs
20240401,104003,BU03,613050,Cloud,Current Forecast,61743.54,Forecast model with updated business inputs
20240401,104003,BU03,612000,External Labor,3+9 Forecast,76621.98,Forecast model with updated business inputs
20240401,104003,BU03,612000,External Labor,6+6 Forecast,78619.8,Forecast model with updated business inputs
20240401,104003,BU03,612000,External Labor,9+3 Forecast,79232.21,Forecast model with updated business inputs
20240401,104003,BU03,612000,External Labor,Current Forecast,78978.01,Forecast model with updated business inputs
20240401,104003,BU03,614000,Professional Services,3+9 Forecast,32877.2,Forecast model with updated business inputs
20240401,104003,BU03,614000,Professional Services,6+6 Forecast,31150.93,Forecast model with updated business inputs
20240401,104003,BU03,614000,Professional Services,9+3 Forecast,30106.74,Forecast model with updated business inputs
20240401,104003,BU03,614000,Professional Services,Current Forecast,30874.5,Forecast model with updated business inputs
20240401,104003,BU03,612070,Hardware,3+9 Forecast,18343.02,Forecast model with updated business inputs
20240401,104003,BU03,612070,Hardware,6+6 Forecast,18390.2,Forecast model with updated business inputs
20240401,104003,BU03,612070,Hardware,9+3 Forecast,18238.11,Forecast model with updated business inputs
20240401,104003,BU03,612070,Hardware,Current Forecast,18081.74,Forecast model with updated business inputs
20240401,104003,BU03,615000,Telecom,3+9 Forecast,10508.81,Forecast model with updated business inputs
20240401,104003,BU03,615000,Telecom,6+6 Forecast,10589.16,Forecast model with updated business inputs
20240401,104003,BU03,615000,Telecom,9+3 Forecast,10449.32,Forecast model with updated business inputs
20240401,104003,BU03,615000,Telecom,Current Forecast,10604.25,Forecast model with updated business inputs
20240401,104003,BU03,616000,Training,3+9 Forecast,3339.44,Forecast model with updated business inputs
20240401,104003,BU03,616000,Training,6+6 Forecast,3394.8,Forecast model with updated business inputs
20240401,104003,BU03,616000,Training,9+3 Forecast,3344.7,Forecast model with updated business inputs
20240401,104003,BU03,616000,Training,Current Forecast,3301.44,Forecast model with updated business inputs
20240401,104003,BU03,617000,Travel,3+9 Forecast,2691.7,Forecast model with updated business inputs
20240401,104003,BU03,617000,Travel,6+6 Forecast,2473.33,Forecast model with updated business inputs
20240401,104003,BU03,617000,Travel,9+3 Forecast,2533.07,Forecast model with updated business inputs
20240401,104003,BU03,617000,Travel,Current Forecast,2503.32,Forecast model with updated business inputs
20240401,104005,BU03,611000,Internal Labor,3+9 Forecast,96872.86,Forecast model with updated business inputs
20240401,104005,BU03,611000,Internal Labor,6+6 Forecast,86891.82,Forecast model with updated business inputs
20240401,104005,BU03,611000,Internal Labor,9+3 Forecast,89055.73,Forecast model with updated business inputs
20240401,104005,BU03,611000,Internal Labor,Current Forecast,87177.27,Forecast model with updated business inputs
20240401,104005,BU03,613000,Software,3+9 Forecast,35137.4,Forecast model with updated business inputs
20240401,104005,BU03,613000,Software,6+6 Forecast,33244.13,Forecast model with updated business inputs
20240401,104005,BU03,613000,Software,9+3 Forecast,33379.0,Forecast model with updated business inputs
20240401,104005,BU03,613000,Software,Current Forecast,32710.42,Forecast model with updated business inputs
20240401,104005,BU03,613050,Cloud,3+9 Forecast,37606.45,Forecast model with updated business inputs
20240401,104005,BU03,613050,Cloud,6+6 Forecast,35656.94,Forecast model with updated business inputs
20240401,104005,BU03,613050,Cloud,9+3 Forecast,35356.77,Forecast model with updated business inputs
20240401,104005,BU03,613050,Cloud,Current Forecast,34442.49,Forecast model with updated business inputs
20240401,104005,BU03,612000,External Labor,3+9 Forecast,46955.96,Forecast model with updated business inputs
20240401,104005,BU03,612000,External Labor,6+6 Forecast,46049.38,Forecast model with updated business inputs
20240401,104005,BU03,612000,External Labor,9+3 Forecast,46054.96,Forecast model with updated business inputs
20240401,104005,BU03,612000,External Labor,Current Forecast,45512.95,Forecast model with updated business inputs
20240401,104005,BU03,614000,Professional Services,3+9 Forecast,16610.46,Forecast model with updated business inputs
20240401,104005,BU03,614000,Professional Services,6+6 Forecast,17087.68,Forecast model with updated business inputs
20240401,104005,BU03,614000,Professional Services,9+3 Forecast,17020.25,Forecast model with updated business inputs
20240401,104005,BU03,614000,Professional Services,Current Forecast,16853.46,Forecast model with updated business inputs
20240401,104005,BU03,612070,Hardware,3+9 Forecast,11902.37,Forecast model with updated business inputs
20240401,104005,BU03,612070,Hardware,6+6 Forecast,11109.61,Forecast model with updated business inputs
20240401,104005,BU03,612070,Hardware,9+3 Forecast,11242.05,Forecast model with updated business inputs
20240401,104005,BU03,612070,Hardware,Current Forecast,11078.41,Forecast model with updated business inputs
20240401,104005,BU03,615000,Telecom,3+9 Forecast,6004.9,Forecast model with updated business inputs
20240401,104005,BU03,615000,Telecom,6+6 Forecast,6012.95,Forecast model with updated business inputs
20240401,104005,BU03,615000,Telecom,9+3 Forecast,5916.77,Forecast model with updated business inputs
20240401,104005,BU03,615000,Telecom,Current Forecast,5744.49,Forecast model with updated business inputs
20240401,104005,BU03,616000,Training,3+9 Forecast,1872.52,Forecast model with updated business inputs
20240401,104005,BU03,616000,Training,6+6 Forecast,1962.24,Forecast model with updated business inputs
20240401,104005,BU03,616000,Training,9+3 Forecast,1912.91,Forecast model with updated business inputs
20240401,104005,BU03,616000,Training,Current Forecast,1865.94,Forecast model with updated business inputs
20240401,104005,BU03,617000,Travel,3+9 Forecast,1545.3,Forecast model with updated business inputs
20240401,104005,BU03,617000,Travel,6+6 Forecast,1454.07,Forecast model with updated business inputs
20240401,104005,BU03,617000,Travel,9+3 Forecast,1409.92,Forecast model with updated business inputs
20240401,104005,BU03,617000,Travel,Current Forecast,1392.41,Forecast model with updated business inputs
20240401,104017,BU02,611000,Internal Labor,3+9 Forecast,141158.77,Forecast model with updated business inputs
20240401,104017,BU02,611000,Internal Labor,6+6 Forecast,139952.69,Forecast model with updated business inputs
20240401,104017,BU02,611000,Internal Labor,9+3 Forecast,138319.71,Forecast model with updated business inputs
20240401,104017,BU02,611000,Internal Labor,Current Forecast,142713.36,Forecast model with updated business inputs
20240401,104017,BU02,613000,Software,3+9 Forecast,56238.73,Forecast model with updated business inputs
20240401,104017,BU02,613000,Software,6+6 Forecast,54192.67,Forecast model with updated business inputs
20240401,104017,BU02,613000,Software,9+3 Forecast,53503.59,Forecast model with updated business inputs
20240401,104017,BU02,613000,Software,Current Forecast,53076.22,Forecast model with updated business inputs
20240401,104017,BU02,613050,Cloud,3+9 Forecast,54610.25,Forecast model with updated business inputs
20240401,104017,BU02,613050,Cloud,6+6 Forecast,54704.98,Forecast model with updated business inputs
20240401,104017,BU02,613050,Cloud,9+3 Forecast,54441.87,Forecast model with updated business inputs
20240401,104017,BU02,613050,Cloud,Current Forecast,52891.66,Forecast model with updated business inputs
20240401,104017,BU02,612000,External Labor,3+9 Forecast,73265.75,Forecast model with updated business inputs
20240401,104017,BU02,612000,External Labor,6+6 Forecast,69947.54,Forecast model with updated business inputs
20240401,104017,BU02,612000,External Labor,9+3 Forecast,69916.34,Forecast model with updated business inputs
20240401,104017,BU02,612000,External Labor,Current Forecast,68697.92,Forecast model with updated business inputs
20240401,104017,BU02,614000,Professional Services,3+9 Forecast,24571.04,Forecast model with updated business inputs
20240401,104017,BU02,614000,Professional Services,6+6 Forecast,24856.62,Forecast model with updated business inputs
20240401,104017,BU02,614000,Professional Services,9+3 Forecast,25325.48,Forecast model with updated business inputs
20240401,104017,BU02,614000,Professional Services,Current Forecast,24873.96,Forecast model with updated business inputs
20240401,104017,BU02,612070,Hardware,3+9 Forecast,20069.17,Forecast model with updated business inputs
20240401,104017,BU02,612070,Hardware,6+6 Forecast,18131.23,Forecast model with updated business inputs
20240401,104017,BU02,612070,Hardware,9+3 Forecast,18301.98,Forecast model with updated business inputs
20240401,104017,BU02,612070,Hardware,Current Forecast,17689.95,Forecast model with updated business inputs
20240401,104017,BU02,615000,Telecom,3+9 Forecast,9790.03,Forecast model with updated business inputs
20240401,104017,BU02,615000,Telecom,6+6 Forecast,10072.7,Forecast model with updated business inputs
20240401,104017,BU02,615000,Telecom,9+3 Forecast,10132.12,Forecast model with updated business inputs
20240401,104017,BU02,615000,Telecom,Current Forecast,9919.88,Forecast model with updated business inputs
20240401,104017,BU02,616000,Training,3+9 Forecast,2996.87,Forecast model with updated business inputs
20240401,104017,BU02,616000,Training,6+6 Forecast,3006.23,Forecast model with updated business inputs
20240401,104017,BU02,616000,Training,9+3 Forecast,2983.87,Forecast model with updated business inputs
20240401,104017,BU02,616000,Training,Current Forecast,2953.44,Forecast model with updated business inputs
20240401,104017,BU02,617000,Travel,3+9 Forecast,2301.21,Forecast model with updated business inputs
20240401,104017,BU02,617000,Travel,6+6 Forecast,2340.1,Forecast model with updated business inputs
20240401,104017,BU02,617000,Travel,9+3 Forecast,2276.97,Forecast model with updated business inputs
20240401,104017,BU02,617000,Travel,Current Forecast,2254.76,Forecast model with updated business inputs
20240401,104018,BU06,611000,Internal Labor,3+9 Forecast,168231.6,Forecast model with updated business inputs
20240401,104018,BU06,611000,Internal Labor,6+6 Forecast,159674.87,Forecast model with updated business inputs
20240401,104018,BU06,611000,Internal Labor,9+3 Forecast,157990.46,Forecast model with updated business inputs
20240401,104018,BU06,611000,Internal Labor,Current Forecast,157137.19,Forecast model with updated business inputs
20240401,104018,BU06,613000,Software,3+9 Forecast,54104.52,Forecast model with updated business inputs
20240401,104018,BU06,613000,Software,6+6 Forecast,49090.12,Forecast model with updated business inputs
20240401,104018,BU06,613000,Software,9+3 Forecast,49392.08,Forecast model with updated business inputs
20240401,104018,BU06,613000,Software,Current Forecast,49366.89,Forecast model with updated business inputs
20240401,104018,BU06,613050,Cloud,3+9 Forecast,57213.59,Forecast model with updated business inputs
20240401,104018,BU06,613050,Cloud,6+6 Forecast,55638.29,Forecast model with updated business inputs
20240401,104018,BU06,613050,Cloud,9+3 Forecast,55257.29,Forecast model with updated business inputs
20240401,104018,BU06,613050,Cloud,Current Forecast,55078.68,Forecast model with updated business inputs
20240401,104018,BU06,612000,External Labor,3+9 Forecast,83098.28,Forecast model with updated business inputs
20240401,104018,BU06,612000,External Labor,6+6 Forecast,74801.23,Forecast model with updated business inputs
20240401,104018,BU06,612000,External Labor,9+3 Forecast,75435.86,Forecast model with updated business inputs
20240401,104018,BU06,612000,External Labor,Current Forecast,76119.89,Forecast model with updated business inputs
20240401,104018,BU06,614000,Professional Services,3+9 Forecast,30201.17,Forecast model with updated business inputs
20240401,104018,BU06,614000,Professional Services,6+6 Forecast,27738.35,Forecast model with updated business inputs
20240401,104018,BU06,614000,Professional Services,9+3 Forecast,26905.53,Forecast model with updated business inputs
20240401,104018,BU06,614000,Professional Services,Current Forecast,27429.39,Forecast model with updated business inputs
20240401,104018,BU06,612070,Hardware,3+9 Forecast,18864.92,Forecast model with updated business inputs
20240401,104018,BU06,612070,Hardware,6+6 Forecast,18071.68,Forecast model with updated business inputs
20240401,104018,BU06,612070,Hardware,9+3 Forecast,17449.64,Forecast model with updated business inputs
20240401,104018,BU06,612070,Hardware,Current Forecast,17801.56,Forecast model with updated business inputs
20240401,104018,BU06,615000,Telecom,3+9 Forecast,10871.04,Forecast model with updated business inputs
20240401,104018,BU06,615000,Telecom,6+6 Forecast,10271.91,Forecast model with updated business inputs
20240401,104018,BU06,615000,Telecom,9+3 Forecast,9837.21,Forecast model with updated business inputs
20240401,104018,BU06,615000,Telecom,Current Forecast,10154.18,Forecast model with updated business inputs
20240401,104018,BU06,616000,Training,3+9 Forecast,3364.92,Forecast model with updated business inputs
20240401,104018,BU06,616000,Training,6+6 Forecast,3270.53,Forecast model with updated business inputs
20240401,104018,BU06,616000,Training,9+3 Forecast,3176.16,Forecast model with updated business inputs
20240401,104018,BU06,616000,Training,Current Forecast,3146.54,Forecast model with updated business inputs
20240401,104018,BU06,617000,Travel,3+9 Forecast,2243.0,Forecast model with updated business inputs
20240401,104018,BU06,617000,Travel,6+6 Forecast,2203.17,Forecast model with updated business inputs
20240401,104018,BU06,617000,Travel,9+3 Forecast,2203.75,Forecast model with updated business inputs
20240401,104018,BU06,617000,Travel,Current Forecast,2155.21,Forecast model with updated business inputs
20240401,104019,BU03,611000,Internal Labor,3+9 Forecast,198518.41,Forecast model with updated business inputs
20240401,104019,BU03,611000,Internal Labor,6+6 Forecast,185432.89,Forecast model with updated business inputs
20240401,104019,BU03,611000,Internal Labor,9+3 Forecast,183559.98,Forecast model with updated business inputs
20240401,104019,BU03,611000,Internal Labor,Current Forecast,184322.75,Forecast model with updated business inputs
20240401,104019,BU03,613000,Software,3+9 Forecast,58919.14,Forecast model with updated business inputs
20240401,104019,BU03,613000,Software,6+6 Forecast,58401.15,Forecast model with updated business inputs
20240401,104019,BU03,613000,Software,9+3 Forecast,58971.64,Forecast model with updated business inputs
20240401,104019,BU03,613000,Software,Current Forecast,57860.11,Forecast model with updated business inputs
20240401,104019,BU03,613050,Cloud,3+9 Forecast,66879.02,Forecast model with updated business inputs
20240401,104019,BU03,613050,Cloud,6+6 Forecast,63972.57,Forecast model with updated business inputs
20240401,104019,BU03,613050,Cloud,9+3 Forecast,63861.87,Forecast model with updated business inputs
20240401,104019,BU03,613050,Cloud,Current Forecast,62166.43,Forecast model with updated business inputs
20240401,104019,BU03,612000,External Labor,3+9 Forecast,82286.75,Forecast model with updated business inputs
20240401,104019,BU03,612000,External Labor,6+6 Forecast,79766.49,Forecast model with updated business inputs
20240401,104019,BU03,612000,External Labor,9+3 Forecast,77643.59,Forecast model with updated business inputs
20240401,104019,BU03,612000,External Labor,Current Forecast,78229.83,Forecast model with updated business inputs
20240401,104019,BU03,614000,Professional Services,3+9 Forecast,28608.8,Forecast model with updated business inputs
20240401,104019,BU03,614000,Professional Services,6+6 Forecast,29337.4,Forecast model with updated business inputs
20240401,104019,BU03,614000,Professional Services,9+3 Forecast,28998.62,Forecast model with updated business inputs
20240401,104019,BU03,614000,Professional Services,Current Forecast,29350.44,Forecast model with updated business inputs
20240401,104019,BU03,612070,Hardware,3+9 Forecast,23801.1,Forecast model with updated business inputs
20240401,104019,BU03,612070,Hardware,6+6 Forecast,22732.34,Forecast model with updated business inputs
20240401,104019,BU03,612070,Hardware,9+3 Forecast,21802.23,Forecast model with updated business inputs
20240401,104019,BU03,612070,Hardware,Current Forecast,21642.71,Forecast model with updated business inputs
20240401,104019,BU03,615000,Telecom,3+9 Forecast,10722.58,Forecast model with updated business inputs
20240401,104019,BU03,615000,Telecom,6+6 Forecast,11076.33,Forecast model with updated business inputs
20240401,104019,BU03,615000,Telecom,9+3 Forecast,10733.78,Forecast model with updated business inputs
20240401,104019,BU03,615000,Telecom,Current Forecast,10622.47,Forecast model with updated business inputs
20240401,104019,BU03,616000,Training,3+9 Forecast,3830.65,Forecast model with updated business inputs
20240401,104019,BU03,616000,Training,6+6 Forecast,3637.99,Forecast model with updated business inputs
20240401,104019,BU03,616000,Training,9+3 Forecast,3564.08,Forecast model with updated business inputs
20240401,104019,BU03,616000,Training,Current Forecast,3580.24,Forecast model with updated business inputs
20240401,104019,BU03,617000,Travel,3+9 Forecast,2688.89,Forecast model with updated business inputs
20240401,104019,BU03,617000,Travel,6+6 Forecast,2454.81,Forecast model with updated business inputs
20240401,104019,BU03,617000,Travel,9+3 Forecast,2504.08,Forecast model with updated business inputs
20240401,104019,BU03,617000,Travel,Current Forecast,2444.03,Forecast model with updated business inputs
20240401,104022,BU03,611000,Internal Labor,3+9 Forecast,215220.75,Forecast model with updated business inputs
20240401,104022,BU03,611000,Internal Labor,6+6 Forecast,207888.02,Forecast model with updated business inputs
20240401,104022,BU03,611000,Internal Labor,9+3 Forecast,202155.06,Forecast model with updated business inputs
20240401,104022,BU03,611000,Internal Labor,Current Forecast,201115.82,Forecast model with updated business inputs
20240401,104022,BU03,613000,Software,3+9 Forecast,67002.53,Forecast model with updated business inputs
20240401,104022,BU03,613000,Software,6+6 Forecast,62448.48,Forecast model with updated business inputs
20240401,104022,BU03,613000,Software,9+3 Forecast,60965.73,Forecast model with updated business inputs
20240401,104022,BU03,613000,Software,Current Forecast,61378.54,Forecast model with updated business inputs
20240401,104022,BU03,613050,Cloud,3+9 Forecast,77423.76,Forecast model with updated business inputs
20240401,104022,BU03,613050,Cloud,6+6 Forecast,69921.34,Forecast model with updated business inputs
20240401,104022,BU03,613050,Cloud,9+3 Forecast,69325.32,Forecast model with updated business inputs
20240401,104022,BU03,613050,Cloud,Current Forecast,69928.6,Forecast model with updated business inputs
20240401,104022,BU03,612000,External Labor,3+9 Forecast,93450.86,Forecast model with updated business inputs
20240401,104022,BU03,612000,External Labor,6+6 Forecast,95456.66,Forecast model with updated business inputs
20240401,104022,BU03,612000,External Labor,9+3 Forecast,91907.95,Forecast model with updated business inputs
20240401,104022,BU03,612000,External Labor,Current Forecast,92105.52,Forecast model with updated business inputs
