transaction_id,date_key,transaction_date,cost_center_key,business_unit_key,gl_account_key,vendor_key,project_key,scenario,amount,notes
TXN0005954,20250101,2025-01-01,109003,BU04,614000,,,Actual,41304.61,Normal monthly spend
TXN0005955,20250101,2025-01-01,109003,BU04,612070,,,Actual,22582.38,Normal monthly spend
TXN0005956,20250101,2025-01-01,109003,BU04,615000,,,Actual,15188.37,Normal monthly spend
TXN0005957,20250101,2025-01-01,109003,BU04,616000,,,Actual,4813.38,Normal monthly spend
TXN0005958,20250101,2025-01-01,109003,BU04,617000,,,Actual,3000.53,Normal monthly spend
TXN0005959,20250101,2025-01-01,109004,BU04,611000,,,Actual,268004.47,Normal monthly spend
TXN0005960,20250101,2025-01-01,109004,BU04,613000,,,Actual,97032.66,Normal monthly spend
TXN0005961,20250101,2025-01-01,109004,BU04,613050,,,Actual,107044.8,Normal monthly spend
TXN0005962,20250101,2025-01-01,109004,BU04,612000,,,Actual,147757.83,Normal monthly spend
TXN0005963,20250101,2025-01-01,109004,BU04,614000,,,Actual,50174.81,Normal monthly spend
TXN0005964,20250101,2025-01-01,109004,BU04,612070,,,Actual,29815.39,Normal monthly spend
TXN0005965,20250101,2025-01-01,109004,BU04,615000,,,Actual,17535.19,Normal monthly spend
TXN0005966,20250101,2025-01-01,109004,BU04,616000,,,Actual,4625.6,Normal monthly spend
TXN0005967,20250101,2025-01-01,109004,BU04,617000,,,Actual,3284.5,Normal monthly spend
TXN0005968,20250101,2025-01-01,110101,BU05,611000,,,Actual,192466.45,Normal monthly spend
TXN0005969,20250101,2025-01-01,110101,BU05,613000,,,Actual,71133.41,Normal monthly spend
TXN0005970,20250101,2025-01-01,110101,BU05,613050,,,Actual,113374.65,Normal monthly spend
TXN0005971,20250101,2025-01-01,110101,BU05,612000,,,Actual,118913.67,Normal monthly spend
TXN0005972,20250101,2025-01-01,110101,BU05,614000,,,Actual,41080.74,Normal monthly spend
TXN0005973,20250101,2025-01-01,110101,BU05,612070,,,Actual,28134.71,Normal monthly spend
TXN0005974,20250101,2025-01-01,110101,BU05,615000,,,Actual,16170.94,Normal monthly spend
TXN0005975,20250101,2025-01-01,110101,BU05,616000,,,Actual,4542.49,Normal monthly spend
TXN0005976,20250101,2025-01-01,110101,BU05,617000,,,Actual,2875.39,Normal monthly spend
TXN0005977,20250101,2025-01-01,110102,BU05,611000,,,Actual,115408.36,Normal monthly spend
TXN0005978,20250101,2025-01-01,110102,BU05,613000,,,Actual,48010.98,Normal monthly spend
TXN0005979,20250101,2025-01-01,110102,BU05,613050,,,Actual,59212.62,Normal monthly spend
TXN0005980,20250101,2025-01-01,110102,BU05,612000,,,Actual,69347.59,Normal monthly spend
TXN0005981,20250101,2025-01-01,110102,BU05,614000,,,Actual,28250.1,Normal monthly spend
TXN0005982,20250101,2025-01-01,110102,BU05,612070,,,Actual,16983.81,Normal monthly spend
TXN0005983,20250101,2025-01-01,110102,BU05,615000,,,Actual,11071.01,Normal monthly spend
TXN0005984,20250101,2025-01-01,110102,BU05,616000,,,Actual,2427.42,Normal monthly spend
TXN0005985,20250101,2025-01-01,110102,BU05,617000,,,Actual,2173.37,Normal monthly spend
TXN0005986,20250101,2025-01-01,120201,BU06,611000,,,Actual,104445.05,Normal monthly spend
TXN0005987,20250101,2025-01-01,120201,BU06,613000,,,Actual,31201.45,Normal monthly spend
TXN0005988,20250101,2025-01-01,120201,BU06,613050,,,Actual,53979.35,Normal monthly spend
TXN0005989,20250101,2025-01-01,120201,BU06,612000,,,Actual,44750.05,Normal monthly spend
TXN0005990,20250101,2025-01-01,120201,BU06,614000,,,Actual,15327.49,Normal monthly spend
TXN0005991,20250101,2025-01-01,120201,BU06,612070,,,Actual,11667.15,Normal monthly spend
TXN0005992,20250101,2025-01-01,120201,BU06,615000,,,Actual,5607.99,Normal monthly spend
TXN0005993,20250101,2025-01-01,120201,BU06,616000,,,Actual,1793.95,Normal monthly spend
TXN0005994,20250101,2025-01-01,120201,BU06,617000,,,Actual,1450.52,Normal monthly spend
TXN0005995,20250201,2025-02-01,104001,BU03,611000,,,Actual,235887.12,Normal monthly spend
TXN0005996,20250201,2025-02-01,104001,BU03,613000,,,Actual,82479.39,Normal monthly spend
TXN0005997,20250201,2025-02-01,104001,BU03,613050,,,Actual,116107.83,Normal monthly spend
TXN0005998,20250201,2025-02-01,104001,BU03,612000,,,Actual,140560.36,Normal monthly spend
TXN0005999,20250201,2025-02-01,104001,BU03,614000,,,Actual,56620.69,Normal monthly spend
TXN0006000,20250201,2025-02-01,104001,BU03,612070,,,Actual,31361.33,Normal monthly spend
TXN0006001,20250201,2025-02-01,104001,BU03,615000,,,Actual,14120.73,Normal monthly spend
TXN0006002,20250201,2025-02-01,104001,BU03,616000,,,Actual,4711.11,Normal monthly spend
TXN0006003,20250201,2025-02-01,104001,BU03,617000,,,Actual,4199.26,Normal monthly spend
TXN0006004,20250201,2025-02-01,104002,BU03,611000,,,Actual,218300.83,Normal monthly spend
TXN0006005,20250201,2025-02-01,104002,BU03,613000,,,Actual,73614.35,Normal monthly spend
TXN0006006,20250201,2025-02-01,104002,BU03,613050,,,Actual,110496.65,Normal monthly spend
TXN0006007,20250201,2025-02-01,104002,BU03,612000,,,Actual,127555.51,Normal monthly spend
TXN0006008,20250201,2025-02-01,104002,BU03,614000,,,Actual,49489.52,Normal monthly spend
TXN0006009,20250201,2025-02-01,104002,BU03,612070,,,Actual,26206.62,Normal monthly spend
TXN0006010,20250201,2025-02-01,104002,BU03,615000,,,Actual,16574.77,Normal monthly spend
TXN0006011,20250201,2025-02-01,104002,BU03,616000,,,Actual,4659.09,Normal monthly spend
TXN0006012,20250201,2025-02-01,104002,BU03,617000,,,Actual,3229.91,Normal monthly spend
TXN0006013,20250201,2025-02-01,104003,BU03,611000,,,Actual,193757.7,Normal monthly spend
TXN0006014,20250201,2025-02-01,104003,BU03,613000,,,Actual,44460.23,Normal monthly spend
TXN0006015,20250201,2025-02-01,104003,BU03,613050,,,Actual,67115.92,Normal monthly spend
TXN0006016,20250201,2025-02-01,104003,BU03,612000,,,Actual,76714.56,Normal monthly spend
TXN0006017,20250201,2025-02-01,104003,BU03,614000,,,Actual,30137.33,Normal monthly spend
TXN0006018,20250201,2025-02-01,104003,BU03,612070,,,Actual,23035.73,Normal monthly spend
TXN0006019,20250201,2025-02-01,104003,BU03,615000,,,Actual,9615.19,Normal monthly spend
TXN0006020,20250201,2025-02-01,104003,BU03,616000,,,Actual,3253.01,Normal monthly spend
TXN0006021,20250201,2025-02-01,104003,BU03,617000,,,Actual,2369.21,Normal monthly spend
TXN0006022,20250201,2025-02-01,104005,BU03,611000,,,Actual,101828.69,Normal monthly spend
TXN0006023,20250201,2025-02-01,104005,BU03,613000,,,Actual,31000.73,Normal monthly spend
TXN0006024,20250201,2025-02-01,104005,BU03,613050,,,Actual,37829.48,Normal monthly spend
TXN0006025,20250201,2025-02-01,104005,BU03,612000,,,Actual,54223.28,Normal monthly spend
TXN0006026,20250201,2025-02-01,104005,BU03,614000,,,Actual,14022.48,Normal monthly spend
TXN0006027,20250201,2025-02-01,104005,BU03,612070,,,Actual,13185.92,Normal monthly spend
TXN0006028,20250201,2025-02-01,104005,BU03,615000,,,Actual,5259.46,Normal monthly spend
TXN0006029,20250201,2025-02-01,104005,BU03,616000,,,Actual,1881.09,Normal monthly spend
TXN0006030,20250201,2025-02-01,104005,BU03,617000,,,Actual,1400.44,Normal monthly spend
TXN0006031,20250201,2025-02-01,104017,BU02,611000,,,Actual,139411.89,Normal monthly spend
TXN0006032,20250201,2025-02-01,104017,BU02,613000,,,Actual,58851.31,Normal monthly spend
TXN0006033,20250201,2025-02-01,104017,BU02,613050,,,Actual,67081.74,Normal monthly spend
TXN0006034,20250201,2025-02-01,104017,BU02,612000,,,Actual,87555.12,Normal monthly spend
TXN0006035,20250201,2025-02-01,104017,BU02,614000,,,Actual,32190.98,Normal monthly spend
TXN0006036,20250201,2025-02-01,104017,BU02,612070,,,Actual,16763.98,Normal monthly spend
TXN0006037,20250201,2025-02-01,104017,BU02,615000,,,Actual,11577.23,Normal monthly spend
TXN0006038,20250201,2025-02-01,104017,BU02,616000,,,Actual,3452.76,Normal monthly spend
TXN0006039,20250201,2025-02-01,104017,BU02,617000,,,Actual,1879.36,Normal monthly spend
TXN0006040,20250201,2025-02-01,104018,BU06,611000,,,Actual,154124.44,Normal monthly spend
TXN0006041,20250201,2025-02-01,104018,BU06,613000,,,Actual,61542.98,Normal monthly spend
TXN0006042,20250201,2025-02-01,104018,BU06,613050,,,Actual,72181.7,Cloud consumption growth above plan
TXN0006043,20250201,2025-02-01,104018,BU06,612000,,,Actual,65184.28,Normal monthly spend
TXN0006044,20250201,2025-02-01,104018,BU06,614000,,,Actual,31550.45,Normal monthly spend
TXN0006045,20250201,2025-02-01,104018,BU06,612070,,,Actual,17168.75,Normal monthly spend
TXN0006046,20250201,2025-02-01,104018,BU06,615000,,,Actual,10717.78,Normal monthly spend
TXN0006047,20250201,2025-02-01,104018,BU06,616000,,,Actual,2983.93,Normal monthly spend
TXN0006048,20250201,2025-02-01,104018,BU06,617000,,,Actual,2409.41,Normal monthly spend
TXN0006049,20250201,2025-02-01,104019,BU03,611000,,,Actual,170132.45,Normal monthly spend
TXN0006050,20250201,2025-02-01,104019,BU03,613000,,,Actual,54025.92,Normal monthly spend
TXN0006051,20250201,2025-02-01,104019,BU03,613050,,,Actual,79972.91,Normal monthly spend
TXN0006052,20250201,2025-02-01,104019,BU03,612000,,,Actual,87953.97,Normal monthly spend
TXN0006053,20250201,2025-02-01,104019,BU03,614000,,,Actual,32612.44,Normal monthly spend
TXN0006054,20250201,2025-02-01,104019,BU03,612070,,,Actual,21121.42,Normal monthly spend
TXN0006055,20250201,2025-02-01,104019,BU03,615000,,,Actual,13027.07,Normal monthly spend
TXN0006056,20250201,2025-02-01,104019,BU03,616000,,,Actual,3710.83,Normal monthly spend
TXN0006057,20250201,2025-02-01,104019,BU03,617000,,,Actual,3108.72,Normal monthly spend
TXN0006058,20250201,2025-02-01,104022,BU03,611000,,,Actual,201961.65,Normal monthly spend
TXN0006059,20250201,2025-02-01,104022,BU03,613000,,,Actual,67319.37,Normal monthly spend
TXN0006060,20250201,2025-02-01,104022,BU03,613050,,,Actual,98445.24,Normal monthly spend
TXN0006061,20250201,2025-02-01,104022,BU03,612000,,,Actual,86415.75,Normal monthly spend
TXN0006062,20250201,2025-02-01,104022,BU03,614000,,,Actual,37035.43,Normal monthly spend
TXN0006063,20250201,2025-02-01,104022,BU03,612070,,,Actual,21051.27,Normal monthly spend
TXN0006064,20250201,2025-02-01,104022,BU03,615000,,,Actual,12843.79,Normal monthly spend
TXN0006065,20250201,2025-02-01,104022,BU03,616000,,,Actual,4595.89,Normal monthly spend
TXN0006066,20250201,2025-02-01,104022,BU03,617000,,,Actual,2719.97,Normal monthly spend
TXN0006067,20250201,2025-02-01,104023,BU02,611000,,,Actual,210690.6,Normal monthly spend
TXN0006068,20250201,2025-02-01,104023,BU02,613000,,,Actual,72169.44,Normal monthly spend
TXN0006069,20250201,2025-02-01,104023,BU02,613050,,,Actual,129946.36,Cloud consumption growth above plan
TXN0006070,20250201,2025-02-01,104023,BU02,612000,,,Actual,132415.42,Contractor ramp-up and managed service timing
TXN0006071,20250201,2025-02-01,104023,BU02,614000,,,Actual,31654.28,Normal monthly spend
TXN0006072,20250201,2025-02-01,104023,BU02,612070,,,Actual,25014.7,Normal monthly spend
TXN0006073,20250201,2025-02-01,104023,BU02,615000,,,Actual,14387.07,Normal monthly spend
TXN0006074,20250201,2025-02-01,104023,BU02,616000,,,Actual,4408.02,Normal monthly spend
TXN0006075,20250201,2025-02-01,104023,BU02,617000,,,Actual,3054.11,Normal monthly spend
TXN0006076,20250201,2025-02-01,104026,BU01,611000,,,Actual,206794.73,Normal monthly spend
TXN0006077,20250201,2025-02-01,104026,BU01,613000,,,Actual,75088.67,Normal monthly spend
TXN0006078,20250201,2025-02-01,104026,BU01,613050,,,Actual,114466.42,Normal monthly spend
TXN0006079,20250201,2025-02-01,104026,BU01,612000,,,Actual,128224.0,Contractor ramp-up and managed service timing
TXN0006080,20250201,2025-02-01,104026,BU01,614000,,,Actual,35089.11,Normal monthly spend
TXN0006081,20250201,2025-02-01,104026,BU01,612070,,,Actual,28071.32,Normal monthly spend
TXN0006082,20250201,2025-02-01,104026,BU01,615000,,,Actual,15975.33,Normal monthly spend
TXN0006083,20250201,2025-02-01,104026,BU01,616000,,,Actual,5013.76,Normal monthly spend
TXN0006084,20250201,2025-02-01,104026,BU01,617000,,,Actual,3231.53,Normal monthly spend
TXN0006085,20250201,2025-02-01,104027,BU02,611000,,,Actual,329163.22,Normal monthly spend
TXN0006086,20250201,2025-02-01,104027,BU02,613000,,,Actual,91220.34,Normal monthly spend
TXN0006087,20250201,2025-02-01,104027,BU02,613050,,,Actual,177883.61,Cloud consumption growth above plan
TXN0006088,20250201,2025-02-01,104027,BU02,612000,,,Actual,121594.81,Normal monthly spend
TXN0006089,20250201,2025-02-01,104027,BU02,614000,,,Actual,43035.15,Normal monthly spend
TXN0006090,20250201,2025-02-01,104027,BU02,612070,,,Actual,27964.16,Normal monthly spend
TXN0006091,20250201,2025-02-01,104027,BU02,615000,,,Actual,18405.19,Normal monthly spend
TXN0006092,20250201,2025-02-01,104027,BU02,616000,,,Actual,5133.44,Normal monthly spend
TXN0006093,20250201,2025-02-01,104027,BU02,617000,,,Actual,3490.86,Normal monthly spend
TXN0006094,20250201,2025-02-01,104028,BU03,611000,,,Actual,261453.04,Normal monthly spend
TXN0006095,20250201,2025-02-01,104028,BU03,613000,,,Actual,96782.98,Normal monthly spend
TXN0006096,20250201,2025-02-01,104028,BU03,613050,,,Actual,127611.03,Normal monthly spend
TXN0006097,20250201,2025-02-01,104028,BU03,612000,,,Actual,113187.92,Normal monthly spend
TXN0006098,20250201,2025-02-01,104028,BU03,614000,,,Actual,41272.82,Normal monthly spend
TXN0006099,20250201,2025-02-01,104028,BU03,612070,,,Actual,33652.48,Normal monthly spend
TXN0006100,20250201,2025-02-01,104028,BU03,615000,,,Actual,17658.65,Normal monthly spend
TXN0006101,20250201,2025-02-01,104028,BU03,616000,,,Actual,4943.18,Normal monthly spend
TXN0006102,20250201,2025-02-01,104028,BU03,617000,,,Actual,3516.03,Normal monthly spend
TXN0006103,20250201,2025-02-01,104034,BU03,611000,,,Actual,173933.48,Normal monthly spend
TXN0006104,20250201,2025-02-01,104034,BU03,613000,,,Actual,58205.27,Normal monthly spend
TXN0006105,20250201,2025-02-01,104034,BU03,613050,,,Actual,66113.61,Normal monthly spend
TXN0006106,20250201,2025-02-01,104034,BU03,612000,,,Actual,69733.94,Normal monthly spend
TXN0006107,20250201,2025-02-01,104034,BU03,614000,,,Actual,20628.04,Normal monthly spend
TXN0006108,20250201,2025-02-01,104034,BU03,612070,,,Actual,14964.92,Normal monthly spend
TXN0006109,20250201,2025-02-01,104034,BU03,615000,,,Actual,9960.73,Normal monthly spend
TXN0006110,20250201,2025-02-01,104034,BU03,616000,,,Actual,2481.61,Normal monthly spend
TXN0006111,20250201,2025-02-01,104034,BU03,617000,,,Actual,1668.9,Normal monthly spend
TXN0006112,20250201,2025-02-01,109003,BU04,611000,,,Actual,195546.14,Normal monthly spend
TXN0006113,20250201,2025-02-01,109003,BU04,613000,,,Actual,76310.13,Normal monthly spend
TXN0006114,20250201,2025-02-01,109003,BU04,613050,,,Actual,77225.1,Normal monthly spend
TXN0006115,20250201,2025-02-01,109003,BU04,612000,,,Actual,141891.3,Contractor ramp-up and managed service timing
TXN0006116,20250201,2025-02-01,109003,BU04,614000,,,Actual,41123.32,Normal monthly spend
TXN0006117,20250201,2025-02-01,109003,BU04,612070,,,Actual,29103.01,Normal monthly spend
TXN0006118,20250201,2025-02-01,109003,BU04,615000,,,Actual,15576.23,Normal monthly spend
TXN0006119,20250201,2025-02-01,109003,BU04,616000,,,Actual,4879.84,Normal monthly spend
TXN0006120,20250201,2025-02-01,109003,BU04,617000,,,Actual,3888.76,Normal monthly spend
TXN0006121,20250201,2025-02-01,109004,BU04,611000,,,Actual,305305.18,Normal monthly spend
TXN0006122,20250201,2025-02-01,109004,BU04,613000,,,Actual,91916.12,Normal monthly spend
TXN0006123,20250201,2025-02-01,109004,BU04,613050,,,Actual,127683.55,Normal monthly spend
TXN0006124,20250201,2025-02-01,109004,BU04,612000,,,Actual,118801.3,Normal monthly spend
TXN0006125,20250201,2025-02-01,109004,BU04,614000,,,Actual,47937.28,Normal monthly spend
TXN0006126,20250201,2025-02-01,109004,BU04,612070,,,Actual,30533.28,Normal monthly spend
TXN0006127,20250201,2025-02-01,109004,BU04,615000,,,Actual,15915.1,Normal monthly spend
TXN0006128,20250201,2025-02-01,109004,BU04,616000,,,Actual,5952.4,Normal monthly spend
TXN0006129,20250201,2025-02-01,109004,BU04,617000,,,Actual,3348.33,Normal monthly spend
TXN0006130,20250201,2025-02-01,110101,BU05,611000,,,Actual,251918.64,Normal monthly spend
TXN0006131,20250201,2025-02-01,110101,BU05,613000,,,Actual,68761.06,Normal monthly spend
TXN0006132,20250201,2025-02-01,110101,BU05,613050,,,Actual,87204.21,Normal monthly spend
TXN0006133,20250201,2025-02-01,110101,BU05,612000,,,Actual,100689.67,Normal monthly spend
TXN0006134,20250201,2025-02-01,110101,BU05,614000,,,Actual,39299.45,Normal monthly spend
TXN0006135,20250201,2025-02-01,110101,BU05,612070,,,Actual,28272.24,Normal monthly spend
TXN0006136,20250201,2025-02-01,110101,BU05,615000,,,Actual,13118.84,Normal monthly spend
TXN0006137,20250201,2025-02-01,110101,BU05,616000,,,Actual,3885.22,Normal monthly spend
TXN0006138,20250201,2025-02-01,110101,BU05,617000,,,Actual,2976.24,Normal monthly spend
TXN0006139,20250201,2025-02-01,110102,BU05,611000,,,Actual,164010.56,Normal monthly spend
TXN0006140,20250201,2025-02-01,110102,BU05,613000,,,Actual,57413.52,Normal monthly spend
TXN0006141,20250201,2025-02-01,110102,BU05,613050,,,Actual,70791.47,Normal monthly spend
TXN0006142,20250201,2025-02-01,110102,BU05,612000,,,Actual,84942.59,Normal monthly spend
TXN0006143,20250201,2025-02-01,110102,BU05,614000,,,Actual,26989.63,Normal monthly spend
TXN0006144,20250201,2025-02-01,110102,BU05,612070,,,Actual,14974.75,Normal monthly spend
TXN0006145,20250201,2025-02-01,110102,BU05,615000,,,Actual,7978.07,Normal monthly spend
TXN0006146,20250201,2025-02-01,110102,BU05,616000,,,Actual,3519.6,Normal monthly spend
TXN0006147,20250201,2025-02-01,110102,BU05,617000,,,Actual,1791.89,Normal monthly spend
TXN0006148,20250201,2025-02-01,120201,BU06,611000,,,Actual,108009.67,Normal monthly spend
TXN0006149,20250201,2025-02-01,120201,BU06,613000,,,Actual,31039.99,Normal monthly spend
TXN0006150,20250201,2025-02-01,120201,BU06,613050,,,Actual,42929.5,Normal monthly spend
TXN0006151,20250201,2025-02-01,120201,BU06,612000,,,Actual,60693.26,Normal monthly spend
TXN0006152,20250201,2025-02-01,120201,BU06,614000,,,Actual,20168.41,Normal monthly spend
TXN0006153,20250201,2025-02-01,120201,BU06,612070,,,Actual,11811.0,Normal monthly spend
TXN0006154,20250201,2025-02-01,120201,BU06,615000,,,Actual,6165.5,Normal monthly spend
TXN0006155,20250201,2025-02-01,120201,BU06,616000,,,Actual,1716.06,Normal monthly spend
TXN0006156,20250201,2025-02-01,120201,BU06,617000,,,Actual,1689.16,Normal monthly spend
TXN0006157,20250301,2025-03-01,104001,BU03,611000,,,Actual,310818.52,Normal monthly spend
TXN0006158,20250301,2025-03-01,104001,BU03,613000,,,Actual,81321.82,Normal monthly spend
TXN0006159,20250301,2025-03-01,104001,BU03,613050,,,Actual,102746.09,Normal monthly spend
TXN0006160,20250301,2025-03-01,104001,BU03,612000,,,Actual,132689.11,Normal monthly spend
TXN0006161,20250301,2025-03-01,104001,BU03,614000,,,Actual,62381.53,Quarter-end invoice timing spike
TXN0006162,20250301,2025-03-01,104001,BU03,612070,,,Actual,29727.85,Normal monthly spend
TXN0006163,20250301,2025-03-01,104001,BU03,615000,,,Actual,18764.93,Normal monthly spend
TXN0006164,20250301,2025-03-01,104001,BU03,616000,,,Actual,6447.05,Normal monthly spend
TXN0006165,20250301,2025-03-01,104001,BU03,617000,,,Actual,4007.4,Normal monthly spend
TXN0006166,20250301,2025-03-01,104002,BU03,611000,,,Actual,252622.33,Normal monthly spend
TXN0006167,20250301,2025-03-01,104002,BU03,613000,,,Actual,63563.51,Normal monthly spend
TXN0006168,20250301,2025-03-01,104002,BU03,613050,,,Actual,105354.23,Normal monthly spend
TXN0006169,20250301,2025-03-01,104002,BU03,612000,,,Actual,107954.35,Normal monthly spend
TXN0006170,20250301,2025-03-01,104002,BU03,614000,,,Actual,58661.41,Quarter-end invoice timing spike
TXN0006171,20250301,2025-03-01,104002,BU03,612070,,,Actual,30878.77,Normal monthly spend
TXN0006172,20250301,2025-03-01,104002,BU03,615000,,,Actual,14417.7,Normal monthly spend
TXN0006173,20250301,2025-03-01,104002,BU03,616000,,,Actual,4835.85,Normal monthly spend
TXN0006174,20250301,2025-03-01,104002,BU03,617000,,,Actual,2953.8,Normal monthly spend
TXN0006175,20250301,2025-03-01,104003,BU03,611000,,,Actual,166411.97,Normal monthly spend
TXN0006176,20250301,2025-03-01,104003,BU03,613000,,,Actual,57775.29,Normal monthly spend
TXN0006177,20250301,2025-03-01,104003,BU03,613050,,,Actual,77450.04,Normal monthly spend
TXN0006178,20250301,2025-03-01,104003,BU03,612000,,,Actual,92965.09,Normal monthly spend
TXN0006179,20250301,2025-03-01,104003,BU03,614000,,,Actual,39314.08,Quarter-end invoice timing spike
TXN0006180,20250301,2025-03-01,104003,BU03,612070,,,Actual,21192.37,Normal monthly spend
TXN0006181,20250301,2025-03-01,104003,BU03,615000,,,Actual,11164.75,Normal monthly spend
TXN0006182,20250301,2025-03-01,104003,BU03,616000,,,Actual,3201.59,Normal monthly spend
TXN0006183,20250301,2025-03-01,104003,BU03,617000,,,Actual,2406.08,Normal monthly spend
TXN0006184,20250301,2025-03-01,104005,BU03,611000,,,Actual,83429.69,Normal monthly spend
TXN0006185,20250301,2025-03-01,104005,BU03,613000,,,Actual,30326.22,Normal monthly spend
TXN0006186,20250301,2025-03-01,104005,BU03,613050,,,Actual,41378.46,Normal monthly spend
TXN0006187,20250301,2025-03-01,104005,BU03,612000,,,Actual,45042.8,Normal monthly spend
TXN0006188,20250301,2025-03-01,104005,BU03,614000,,,Actual,20890.19,Quarter-end invoice timing spike
TXN0006189,20250301,2025-03-01,104005,BU03,612070,,,Actual,12808.01,Normal monthly spend
TXN0006190,20250301,2025-03-01,104005,BU03,615000,,,Actual,6969.69,Normal monthly spend
TXN0006191,20250301,2025-03-01,104005,BU03,616000,,,Actual,1899.38,Normal monthly spend
TXN0006192,20250301,2025-03-01,104005,BU03,617000,,,Actual,1288.02,Normal monthly spend
TXN0006193,20250301,2025-03-01,104017,BU02,611000,,,Actual,142394.76,Normal monthly spend
TXN0006194,20250301,2025-03-01,104017,BU02,613000,,,Actual,50736.93,Normal monthly spend
TXN0006195,20250301,2025-03-01,104017,BU02,613050,,,Actual,75264.13,Normal monthly spend
TXN0006196,20250301,2025-03-01,104017,BU02,612000,,,Actual,77347.6,Normal monthly spend
TXN0006197,20250301,2025-03-01,104017,BU02,614000,,,Actual,34044.48,Quarter-end invoice timing spike
TXN0006198,20250301,2025-03-01,104017,BU02,612070,,,Actual,18965.69,Normal monthly spend
TXN0006199,20250301,2025-03-01,104017,BU02,615000,,,Actual,8243.99,Normal monthly spend
TXN0006200,20250301,2025-03-01,104017,BU02,616000,,,Actual,2816.8,Normal monthly spend
TXN0006201,20250301,2025-03-01,104017,BU02,617000,,,Actual,2299.87,Normal monthly spend
TXN0006202,20250301,2025-03-01,104018,BU06,611000,,,Actual,139608.94,Normal monthly spend
TXN0006203,20250301,2025-03-01,104018,BU06,613000,,,Actual,58538.65,Normal monthly spend
TXN0006204,20250301,2025-03-01,104018,BU06,613050,,,Actual,90574.49,Cloud consumption growth above plan
TXN0006205,20250301,2025-03-01,104018,BU06,612000,,,Actual,74769.91,Normal monthly spend
TXN0006206,20250301,2025-03-01,104018,BU06,614000,,,Actual,29728.23,Quarter-end invoice timing spike
TXN0006207,20250301,2025-03-01,104018,BU06,612070,,,Actual,20924.4,Normal monthly spend
TXN0006208,20250301,2025-03-01,104018,BU06,615000,,,Actual,10104.9,Normal monthly spend
TXN0006209,20250301,2025-03-01,104018,BU06,616000,,,Actual,2978.37,Normal monthly spend
TXN0006210,20250301,2025-03-01,104018,BU06,617000,,,Actual,2154.09,Normal monthly spend
TXN0006211,20250301,2025-03-01,104019,BU03,611000,,,Actual,179962.19,Normal monthly spend
TXN0006212,20250301,2025-03-01,104019,BU03,613000,,,Actual,56904.21,Normal monthly spend
TXN0006213,20250301,2025-03-01,104019,BU03,613050,,,Actual,65835.54,Normal monthly spend
TXN0006214,20250301,2025-03-01,104019,BU03,612000,,,Actual,89122.4,Normal monthly spend
TXN0006215,20250301,2025-03-01,104019,BU03,614000,,,Actual,51974.53,Quarter-end invoice timing spike
TXN0006216,20250301,2025-03-01,104019,BU03,612070,,,Actual,22309.21,Normal monthly spend
TXN0006217,20250301,2025-03-01,104019,BU03,615000,,,Actual,11468.78,Normal monthly spend
TXN0006218,20250301,2025-03-01,104019,BU03,616000,,,Actual,3469.47,Normal monthly spend
TXN0006219,20250301,2025-03-01,104019,BU03,617000,,,Actual,2847.46,Normal monthly spend
TXN0006220,20250301,2025-03-01,104022,BU03,611000,,,Actual,190468.34,Normal monthly spend
TXN0006221,20250301,2025-03-01,104022,BU03,613000,,,Actual,75159.46,Normal monthly spend
TXN0006222,20250301,2025-03-01,104022,BU03,613050,,,Actual,95178.38,Normal monthly spend
TXN0006223,20250301,2025-03-01,104022,BU03,612000,,,Actual,100672.76,Normal monthly spend
TXN0006224,20250301,2025-03-01,104022,BU03,614000,,,Actual,44652.56,Quarter-end invoice timing spike
TXN0006225,20250301,2025-03-01,104022,BU03,612070,,,Actual,24744.97,Normal monthly spend
TXN0006226,20250301,2025-03-01,104022,BU03,615000,,,Actual,14349.81,Normal monthly spend
TXN0006227,20250301,2025-03-01,104022,BU03,616000,,,Actual,3665.33,Normal monthly spend
TXN0006228,20250301,2025-03-01,104022,BU03,617000,,,Actual,3116.69,Normal monthly spend
TXN0006229,20250301,2025-03-01,104023,BU02,611000,,,Actual,244117.62,Normal monthly spend
TXN0006230,20250301,2025-03-01,104023,BU02,613000,,,Actual,74405.92,Normal monthly spend
TXN0006231,20250301,2025-03-01,104023,BU02,613050,,,Actual,108672.76,Cloud consumption growth above plan
TXN0006232,20250301,2025-03-01,104023,BU02,612000,,,Actual,127477.8,Contractor ramp-up and managed service timing
TXN0006233,20250301,2025-03-01,104023,BU02,614000,,,Actual,65055.16,Quarter-end invoice timing spike
TXN0006234,20250301,2025-03-01,104023,BU02,612070,,,Actual,31516.13,Normal monthly spend
TXN0006235,20250301,2025-03-01,104023,BU02,615000,,,Actual,13339.02,Normal monthly spend
TXN0006236,20250301,2025-03-01,104023,BU02,616000,,,Actual,4413.19,Normal monthly spend
TXN0006237,20250301,2025-03-01,104023,BU02,617000,,,Actual,3396.03,Normal monthly spend
TXN0006238,20250301,2025-03-01,104026,BU01,611000,,,Actual,242030.92,Normal monthly spend
TXN0006239,20250301,2025-03-01,104026,BU01,613000,,,Actual,63651.24,Normal monthly spend
TXN0006240,20250301,2025-03-01,104026,BU01,613050,,,Actual,91329.8,Normal monthly spend
TXN0006241,20250301,2025-03-01,104026,BU01,612000,,,Actual,156655.76,Contractor ramp-up and managed service timing
