date_key,cost_center_key,business_unit_key,vendor_key,resource_name,role,hourly_rate,hours,amount,project_key,contract_end_date,risk_level
20230901,110101,BU05,VEN008,Contractor 394,Developer,125,155,19375,PRJ004,2023-12-28,High
20231001,104001,BU03,VEN007,Contractor 304,Developer,165,97,16005,PRJ008,2023-12-28,Low
20231001,104002,BU03,VEN007,Contractor 613,Architect,95,152,14440,PRJ004,2023-12-15,Low
20231001,104002,BU03,VEN014,Contractor 745,Scrum Master,145,164,23780,PRJ002,2023-12-15,Medium
20231001,104002,BU03,VEN007,Contractor 952,Cloud Engineer,165,84,13860,PRJ009,2023-12-28,Medium
20231001,104017,BU02,VEN006,Contractor 935,Scrum Master,165,152,25080,PRJ007,2023-12-15,Medium
20231001,104017,BU02,VEN007,Contractor 121,Cloud Engineer,110,131,14410,PRJ006,2023-12-28,Low
20231001,104017,BU02,VEN008,Contractor 765,Architect,145,118,17110,PRJ009,2023-12-15,Medium
20231001,104018,BU06,VEN007,Contractor 663,Developer,125,145,18125,PRJ010,2023-12-15,Low
20231001,104018,BU06,VEN007,Contractor 721,Cloud Engineer,95,107,10165,PRJ010,2023-12-28,Low
20231001,104018,BU06,VEN006,Contractor 295,Developer,125,84,10500,PRJ009,2023-12-15,Medium
20231001,104023,BU02,VEN006,Contractor 885,Architect,110,147,16170,PRJ002,2023-12-15,High
20231001,104023,BU02,VEN008,Contractor 582,Developer,85,130,11050,PRJ008,2023-12-15,Low
20231001,104023,BU02,VEN009,Contractor 624,Developer,165,109,17985,PRJ007,2023-12-15,Low
20231001,104023,BU02,VEN008,Contractor 278,Scrum Master,85,118,10030,PRJ002,2023-12-15,Low
20231001,104026,BU01,VEN014,Contractor 191,Scrum Master,95,98,9310,PRJ009,2023-12-28,Low
20231001,104026,BU01,VEN008,Contractor 965,Architect,145,119,17255,PRJ005,2023-12-28,Medium
20231001,104028,BU03,VEN009,Contractor 837,QA Analyst,165,122,20130,PRJ001,2023-12-15,Medium
20231001,104028,BU03,VEN006,Contractor 923,Cloud Engineer,145,133,19285,PRJ008,2023-12-15,High
20231001,104028,BU03,VEN009,Contractor 371,RTE,110,150,16500,PRJ008,2023-12-28,High
20231001,104028,BU03,VEN007,Contractor 762,QA Analyst,95,91,8645,PRJ004,2023-12-15,Low
20231001,109003,BU04,VEN008,Contractor 120,Scrum Master,125,164,20500,PRJ006,2023-12-15,Low
20231001,109003,BU04,VEN008,Contractor 455,Scrum Master,95,109,10355,PRJ006,2023-12-28,High
20231001,109003,BU04,VEN014,Contractor 416,Developer,145,88,12760,PRJ006,2023-12-15,High
20231001,109004,BU04,VEN014,Contractor 135,Scrum Master,125,152,19000,PRJ005,2023-12-28,High
20231001,109004,BU04,VEN008,Contractor 977,Developer,85,90,7650,PRJ003,2023-12-15,High
20231001,110101,BU05,VEN014,Contractor 427,Developer,165,150,24750,PRJ008,2023-12-28,Medium
20231001,110101,BU05,VEN006,Contractor 983,Architect,145,172,24940,PRJ010,2023-12-15,Low
20231001,120201,BU06,VEN007,Contractor 208,Cloud Engineer,165,123,20295,PRJ001,2023-12-15,Low
20231001,120201,BU06,VEN006,Contractor 391,Cloud Engineer,145,84,12180,PRJ004,2023-12-28,High
20231001,120201,BU06,VEN008,Contractor 741,Scrum Master,165,171,28215,PRJ004,2023-12-15,High
20231001,120201,BU06,VEN006,Contractor 891,QA Analyst,145,145,21025,PRJ006,2023-12-28,Medium
20231101,104001,BU03,VEN006,Contractor 916,RTE,110,162,17820,PRJ010,2023-12-15,Medium
20231101,104001,BU03,VEN014,Contractor 611,Architect,110,108,11880,PRJ003,2023-12-28,Low
20231101,104001,BU03,VEN006,Contractor 732,Architect,85,130,11050,PRJ008,2023-12-15,High
20231101,104001,BU03,VEN007,Contractor 964,Scrum Master,125,150,18750,PRJ010,2023-12-15,High
20231101,104018,BU06,VEN009,Contractor 325,Scrum Master,145,98,14210,PRJ009,2023-12-28,Low
20231101,104023,BU02,VEN006,Contractor 512,QA Analyst,85,90,7650,PRJ007,2023-12-15,Low
20231101,104026,BU01,VEN014,Contractor 446,Scrum Master,95,159,15105,PRJ001,2023-12-28,Low
20231101,104026,BU01,VEN006,Contractor 608,Architect,165,120,19800,PRJ003,2023-12-28,Low
20231101,104026,BU01,VEN014,Contractor 816,Developer,165,139,22935,PRJ005,2023-12-28,Medium
20231101,104026,BU01,VEN014,Contractor 137,Architect,110,120,13200,PRJ010,2023-12-15,Low
20231101,104028,BU03,VEN008,Contractor 167,Cloud Engineer,95,97,9215,PRJ008,2023-12-28,High
20231101,109003,BU04,VEN007,Contractor 761,Scrum Master,165,129,21285,PRJ002,2023-12-15,Low
20231101,109003,BU04,VEN014,Contractor 235,Developer,110,112,12320,PRJ003,2023-12-15,High
20231101,110101,BU05,VEN006,Contractor 312,Cloud Engineer,85,96,8160,PRJ005,2023-12-28,Low
20231101,110101,BU05,VEN009,Contractor 735,RTE,95,141,13395,PRJ001,2023-12-28,Medium
20231101,110101,BU05,VEN008,Contractor 441,RTE,145,131,18995,PRJ007,2023-12-28,Low
20231101,110101,BU05,VEN007,Contractor 122,Developer,125,171,21375,PRJ001,2023-12-15,High
20231101,120201,BU06,VEN006,Contractor 284,RTE,95,89,8455,PRJ008,2023-12-15,High
20231101,120201,BU06,VEN007,Contractor 109,Architect,110,174,19140,PRJ003,2023-12-15,Low
20231101,120201,BU06,VEN007,Contractor 608,QA Analyst,95,127,12065,PRJ008,2023-12-28,Medium
20231201,104003,BU03,VEN009,Contractor 692,QA Analyst,110,138,15180,PRJ007,2023-12-28,High
20231201,104003,BU03,VEN007,Contractor 831,RTE,85,120,10200,PRJ005,2023-12-15,High
20231201,104003,BU03,VEN014,Contractor 889,Cloud Engineer,85,120,10200,PRJ002,2023-12-28,Low
20231201,104003,BU03,VEN009,Contractor 759,RTE,145,138,20010,PRJ002,2023-12-15,High
20231201,104005,BU03,VEN009,Contractor 414,Developer,85,121,10285,PRJ010,2023-12-28,High
20231201,104018,BU06,VEN007,Contractor 962,QA Analyst,125,132,16500,PRJ004,2023-12-28,Low
20231201,104023,BU02,VEN006,Contractor 910,Developer,110,109,11990,PRJ004,2023-12-15,Low
20231201,104023,BU02,VEN009,Contractor 409,Cloud Engineer,85,119,10115,PRJ003,2023-12-15,Low
20231201,104023,BU02,VEN008,Contractor 792,Developer,125,173,21625,PRJ008,2023-12-28,High
20231201,104023,BU02,VEN006,Contractor 986,Architect,95,113,10735,PRJ001,2023-12-28,High
20231201,104026,BU01,VEN009,Contractor 714,RTE,85,129,10965,PRJ004,2023-12-15,Medium
20231201,104028,BU03,VEN009,Contractor 876,Architect,95,108,10260,PRJ003,2023-12-15,Medium
20231201,104028,BU03,VEN014,Contractor 513,Architect,125,103,12875,PRJ001,2023-12-28,Medium
20231201,104034,BU03,VEN006,Contractor 819,Developer,110,85,9350,PRJ006,2023-12-15,Low
20231201,104034,BU03,VEN007,Contractor 869,Developer,145,85,12325,PRJ008,2023-12-28,High
20231201,104034,BU03,VEN007,Contractor 279,Developer,165,163,26895,PRJ010,2023-12-28,High
20231201,109003,BU04,VEN014,Contractor 729,Cloud Engineer,145,130,18850,PRJ008,2023-12-28,High
20231201,109003,BU04,VEN007,Contractor 788,RTE,85,92,7820,PRJ009,2023-12-28,Medium
20231201,109003,BU04,VEN014,Contractor 330,QA Analyst,85,122,10370,PRJ008,2023-12-15,Low
20231201,109003,BU04,VEN014,Contractor 512,Cloud Engineer,110,94,10340,PRJ004,2023-12-28,Medium
20231201,109004,BU04,VEN009,Contractor 596,Scrum Master,110,99,10890,PRJ007,2023-12-28,High
20231201,109004,BU04,VEN008,Contractor 695,Architect,145,91,13195,PRJ007,2023-12-28,High
20231201,110101,BU05,VEN006,Contractor 346,Developer,85,155,13175,PRJ002,2023-12-15,Low
20240101,104003,BU03,VEN008,Contractor 729,Scrum Master,95,120,11400,PRJ001,2024-06-28,Low
20240101,104003,BU03,VEN007,Contractor 605,Cloud Engineer,95,117,11115,PRJ010,2024-08-15,Medium
20240101,104003,BU03,VEN009,Contractor 146,QA Analyst,110,83,9130,PRJ005,2024-06-28,Low
20240101,104003,BU03,VEN008,Contractor 319,Architect,85,84,7140,PRJ001,2024-04-15,Medium
20240101,104005,BU03,VEN014,Contractor 818,Cloud Engineer,165,143,23595,PRJ005,2024-05-15,Low
20240101,104005,BU03,VEN006,Contractor 435,QA Analyst,95,100,9500,PRJ008,2024-04-15,Medium
20240101,104017,BU02,VEN007,Contractor 500,RTE,125,126,15750,PRJ009,2024-03-28,High
20240101,104018,BU06,VEN009,Contractor 843,RTE,125,103,12875,PRJ010,2024-08-28,Medium
20240101,104018,BU06,VEN009,Contractor 288,Architect,125,148,18500,PRJ005,2024-07-28,Medium
20240101,104018,BU06,VEN014,Contractor 308,QA Analyst,85,142,12070,PRJ004,2024-03-15,High
20240101,104018,BU06,VEN006,Contractor 179,QA Analyst,85,133,11305,PRJ007,2024-08-15,Low
20240101,104023,BU02,VEN006,Contractor 196,QA Analyst,145,145,21025,PRJ007,2024-06-28,Medium
20240101,104023,BU02,VEN009,Contractor 882,Scrum Master,125,129,16125,PRJ007,2024-08-28,High
20240101,104023,BU02,VEN008,Contractor 476,Cloud Engineer,145,126,18270,PRJ005,2024-04-28,Medium
20240101,104023,BU02,VEN008,Contractor 604,RTE,95,111,10545,PRJ003,2024-08-15,Low
20240101,104026,BU01,VEN009,Contractor 556,Cloud Engineer,145,157,22765,PRJ006,2024-03-15,High
20240101,104027,BU02,VEN008,Contractor 129,RTE,110,126,13860,PRJ003,2024-04-15,Medium
20240101,104027,BU02,VEN008,Contractor 498,Scrum Master,165,142,23430,PRJ010,2024-08-28,Low
20240101,104028,BU03,VEN006,Contractor 318,Architect,110,136,14960,PRJ006,2024-08-15,Low
20240101,104028,BU03,VEN009,Contractor 278,RTE,110,104,11440,PRJ005,2024-05-15,Low
20240101,109003,BU04,VEN008,Contractor 949,Scrum Master,145,148,21460,PRJ006,2024-03-28,Medium
20240101,109003,BU04,VEN006,Contractor 716,Developer,145,155,22475,PRJ007,2024-06-28,Low
20240101,109003,BU04,VEN006,Contractor 122,Cloud Engineer,165,105,17325,PRJ001,2024-06-28,Low
20240101,109003,BU04,VEN007,Contractor 998,Scrum Master,145,120,17400,PRJ007,2024-06-15,High
20240101,109004,BU04,VEN007,Contractor 390,QA Analyst,110,100,11000,PRJ007,2024-05-15,Low
20240101,109004,BU04,VEN009,Contractor 834,Developer,125,106,13250,PRJ006,2024-04-15,High
20240101,109004,BU04,VEN007,Contractor 733,Architect,95,127,12065,PRJ002,2024-09-15,Medium
20240101,110101,BU05,VEN007,Contractor 594,Cloud Engineer,110,80,8800,PRJ002,2024-08-15,Medium
20240101,110101,BU05,VEN007,Contractor 772,Architect,165,112,18480,PRJ001,2024-06-15,Low
20240101,120201,BU06,VEN008,Contractor 737,Cloud Engineer,165,80,13200,PRJ007,2024-09-15,Low
20240101,120201,BU06,VEN006,Contractor 587,RTE,165,146,24090,PRJ001,2024-05-15,Medium
20240101,120201,BU06,VEN006,Contractor 748,QA Analyst,95,86,8170,PRJ006,2024-07-15,Low
20240201,104001,BU03,VEN007,Contractor 869,QA Analyst,85,93,7905,PRJ004,2024-05-15,Medium
20240201,104001,BU03,VEN007,Contractor 160,Cloud Engineer,145,152,22040,PRJ001,2024-10-15,Low
20240201,104001,BU03,VEN009,Contractor 493,Scrum Master,165,95,15675,PRJ002,2024-07-15,Medium
20240201,104001,BU03,VEN014,Contractor 289,Scrum Master,125,128,16000,PRJ008,2024-09-28,High
20240201,104002,BU03,VEN009,Contractor 104,Scrum Master,110,90,9900,PRJ009,2024-10-15,Low
20240201,104005,BU03,VEN006,Contractor 350,Developer,85,168,14280,PRJ001,2024-09-15,High
20240201,104005,BU03,VEN007,Contractor 414,QA Analyst,125,116,14500,PRJ006,2024-05-28,Low
20240201,104005,BU03,VEN006,Contractor 556,Architect,95,104,9880,PRJ005,2024-10-28,High
20240201,104018,BU06,VEN007,Contractor 478,RTE,85,153,13005,PRJ010,2024-09-28,High
20240201,104018,BU06,VEN006,Contractor 831,Cloud Engineer,125,165,20625,PRJ002,2024-06-15,Medium
20240201,104018,BU06,VEN009,Contractor 355,QA Analyst,95,115,10925,PRJ003,2024-08-15,High
20240201,104018,BU06,VEN008,Contractor 394,RTE,145,159,23055,PRJ002,2024-07-15,High
20240201,104019,BU03,VEN009,Contractor 527,RTE,95,107,10165,PRJ010,2024-05-15,High
20240201,104023,BU02,VEN008,Contractor 116,Scrum Master,125,120,15000,PRJ004,2024-10-15,High
20240201,104026,BU01,VEN014,Contractor 652,QA Analyst,165,171,28215,PRJ003,2024-08-28,Low
20240201,104026,BU01,VEN006,Contractor 949,RTE,125,112,14000,PRJ002,2024-06-15,Medium
20240201,104026,BU01,VEN009,Contractor 343,Cloud Engineer,165,148,24420,PRJ006,2024-06-28,Low
20240201,109003,BU04,VEN014,Contractor 969,QA Analyst,165,110,18150,PRJ003,2024-09-15,Medium
20240201,109003,BU04,VEN009,Contractor 408,Developer,95,113,10735,PRJ009,2024-07-28,High
20240201,110101,BU05,VEN008,Contractor 305,QA Analyst,165,124,20460,PRJ006,2024-05-28,Medium
20240201,110101,BU05,VEN008,Contractor 120,Cloud Engineer,125,81,10125,PRJ010,2024-07-15,Medium
20240201,120201,BU06,VEN007,Contractor 890,Architect,95,158,15010,PRJ001,2024-07-28,Low
20240201,120201,BU06,VEN007,Contractor 448,Scrum Master,145,80,11600,PRJ003,2024-07-15,Low
20240201,120201,BU06,VEN007,Contractor 603,Cloud Engineer,110,108,11880,PRJ010,2024-10-15,Low
20240301,104002,BU03,VEN014,Contractor 319,Cloud Engineer,125,136,17000,PRJ004,2024-09-15,Low
20240301,104003,BU03,VEN009,Contractor 417,Scrum Master,145,171,24795,PRJ010,2024-10-28,Medium
20240301,104003,BU03,VEN007,Contractor 750,Developer,95,121,11495,PRJ003,2024-10-15,High
20240301,104003,BU03,VEN009,Contractor 744,Cloud Engineer,145,127,18415,PRJ008,2024-07-28,Medium
20240301,104003,BU03,VEN009,Contractor 432,Cloud Engineer,95,138,13110,PRJ008,2024-08-28,Low
20240301,104005,BU03,VEN007,Contractor 979,Cloud Engineer,85,102,8670,PRJ003,2024-05-28,Low
20240301,104005,BU03,VEN008,Contractor 841,Developer,145,170,24650,PRJ002,2024-08-28,Medium
20240301,104005,BU03,VEN009,Contractor 281,RTE,125,87,10875,PRJ002,2024-06-15,High
20240301,104018,BU06,VEN009,Contractor 979,Scrum Master,85,145,12325,PRJ001,2024-11-28,Low
20240301,104018,BU06,VEN008,Contractor 620,Scrum Master,125,122,15250,PRJ004,2024-10-15,Medium
20240301,104018,BU06,VEN007,Contractor 557,QA Analyst,125,85,10625,PRJ004,2024-10-28,Low
20240301,104018,BU06,VEN009,Contractor 977,Developer,165,100,16500,PRJ007,2024-09-28,Medium
20240301,104023,BU02,VEN008,Contractor 177,Architect,110,144,15840,PRJ001,2024-10-28,Medium
20240301,104023,BU02,VEN009,Contractor 653,Cloud Engineer,125,106,13250,PRJ006,2024-07-15,Medium
20240301,104023,BU02,VEN014,Contractor 982,RTE,165,173,28545,PRJ010,2024-05-28,Low
20240301,104023,BU02,VEN009,Contractor 890,Developer,110,134,14740,PRJ010,2024-10-15,High
20240301,104026,BU01,VEN008,Contractor 947,RTE,85,123,10455,PRJ006,2024-08-15,High
20240301,104026,BU01,VEN007,Contractor 357,QA Analyst,165,142,23430,PRJ005,2024-05-28,High
20240301,104026,BU01,VEN006,Contractor 311,Scrum Master,145,143,20735,PRJ006,2024-09-15,Low
20240301,104026,BU01,VEN009,Contractor 360,Developer,85,151,12835,PRJ010,2024-06-28,Medium
20240301,109003,BU04,VEN008,Contractor 125,Cloud Engineer,125,86,10750,PRJ006,2024-05-28,Low
20240301,110101,BU05,VEN006,Contractor 264,QA Analyst,145,139,20155,PRJ009,2024-10-15,Low
20240301,120201,BU06,VEN008,Contractor 808,Scrum Master,85,117,9945,PRJ009,2024-08-15,High
20240401,104001,BU03,VEN008,Contractor 265,QA Analyst,85,115,9775,PRJ004,2024-06-28,Medium
20240401,104017,BU02,VEN007,Contractor 975,Scrum Master,125,154,19250,PRJ006,2024-10-15,High
20240401,104017,BU02,VEN008,Contractor 338,Developer,165,90,14850,PRJ009,2024-11-15,Low
20240401,104017,BU02,VEN009,Contractor 767,Scrum Master,125,160,20000,PRJ007,2024-09-28,Low
20240401,104017,BU02,VEN007,Contractor 496,Scrum Master,125,172,21500,PRJ009,2024-09-28,Medium
20240401,104018,BU06,VEN006,Contractor 156,RTE,110,165,18150,PRJ007,2024-08-28,High
20240401,104018,BU06,VEN007,Contractor 786,Cloud Engineer,95,158,15010,PRJ007,2024-11-28,Low
20240401,104018,BU06,VEN006,Contractor 982,QA Analyst,85,104,8840,PRJ004,2024-11-28,High
20240401,104018,BU06,VEN009,Contractor 929,RTE,145,172,24940,PRJ006,2024-10-28,High
20240401,104019,BU03,VEN007,Contractor 338,Scrum Master,110,154,16940,PRJ009,2024-07-15,Medium
20240401,104019,BU03,VEN014,Contractor 694,Cloud Engineer,145,108,15660,PRJ002,2024-09-15,Low
20240401,104022,BU03,VEN009,Contractor 934,RTE,110,125,13750,PRJ001,2024-06-15,Low
20240401,104023,BU02,VEN014,Contractor 835,Scrum Master,85,140,11900,PRJ008,2024-07-15,High
20240401,104026,BU01,VEN014,Contractor 874,Developer,165,141,23265,PRJ009,2024-10-15,High
20240401,104026,BU01,VEN007,Contractor 267,QA Analyst,110,169,18590,PRJ005,2024-09-28,High
20240401,104026,BU01,VEN007,Contractor 353,Architect,165,172,28380,PRJ009,2024-07-15,Medium
20240401,104026,BU01,VEN008,Contractor 203,RTE,95,130,12350,PRJ005,2024-06-15,High
20240401,104027,BU02,VEN007,Contractor 296,QA Analyst,95,156,14820,PRJ002,2024-07-15,Medium
20240401,104027,BU02,VEN008,Contractor 501,RTE,125,97,12125,PRJ002,2024-06-28,Low
20240401,104028,BU03,VEN014,Contractor 915,Developer,145,125,18125,PRJ004,2024-10-15,Low
20240401,104028,BU03,VEN007,Contractor 252,QA Analyst,95,158,15010,PRJ007,2024-11-28,Medium
20240401,104028,BU03,VEN006,Contractor 869,Scrum Master,110,155,17050,PRJ010,2024-12-15,High
20240401,109003,BU04,VEN008,Contractor 637,Scrum Master,110,102,11220,PRJ005,2024-08-15,Low
20240401,109003,BU04,VEN009,Contractor 282,QA Analyst,110,173,19030,PRJ006,2024-10-15,Low
20240401,110101,BU05,VEN009,Contractor 330,Developer,125,91,11375,PRJ005,2024-08-15,Low
20240401,110102,BU05,VEN007,Contractor 179,Scrum Master,165,171,28215,PRJ006,2024-09-15,Medium
20240501,104017,BU02,VEN006,Contractor 201,Scrum Master,125,140,17500,PRJ003,2024-09-28,Medium
20240501,104017,BU02,VEN008,Contractor 572,Architect,125,83,10375,PRJ002,2024-10-28,Medium
20240501,104018,BU06,VEN008,Contractor 641,Developer,145,170,24650,PRJ009,2024-10-15,Low
20240501,104019,BU03,VEN006,Contractor 816,QA Analyst,125,122,15250,PRJ001,2024-10-28,Medium
20240501,104019,BU03,VEN006,Contractor 276,Cloud Engineer,125,146,18250,PRJ009,2024-10-28,Medium
20240501,104022,BU03,VEN008,Contractor 724,Cloud Engineer,125,99,12375,PRJ003,2024-12-28,Medium
20240501,104022,BU03,VEN009,Contractor 547,Developer,110,172,18920,PRJ009,2024-12-15,Medium
20240501,104023,BU02,VEN007,Contractor 160,Architect,125,93,11625,PRJ008,2024-12-15,High
20240501,104023,BU02,VEN006,Contractor 715,Developer,95,157,14915,PRJ001,2024-10-28,Medium
20240501,104023,BU02,VEN009,Contractor 920,RTE,165,139,22935,PRJ002,2024-08-28,High
20240501,104023,BU02,VEN006,Contractor 300,QA Analyst,125,113,14125,PRJ002,2024-10-28,Low
20240501,104026,BU01,VEN009,Contractor 475,Scrum Master,85,155,13175,PRJ003,2024-10-15,Medium
20240501,104026,BU01,VEN009,Contractor 387,Cloud Engineer,85,158,13430,PRJ001,2024-09-15,Low
20240501,104027,BU02,VEN008,Contractor 865,Architect,85,111,9435,PRJ010,2024-10-15,Low
20240501,104027,BU02,VEN014,Contractor 882,Architect,145,169,24505,PRJ010,2024-12-28,Low
20240501,104027,BU02,VEN009,Contractor 500,Developer,110,105,11550,PRJ008,2024-10-15,Medium
20240501,104027,BU02,VEN009,Contractor 414,Architect,95,155,14725,PRJ007,2024-12-15,High
20240501,104028,BU03,VEN008,Contractor 930,Developer,165,176,29040,PRJ003,2024-10-15,Medium
20240501,104028,BU03,VEN014,Contractor 519,Architect,85,168,14280,PRJ002,2024-12-28,Medium
20240501,109003,BU04,VEN006,Contractor 314,RTE,95,87,8265,PRJ008,2024-09-28,Medium
20240501,109003,BU04,VEN007,Contractor 889,Scrum Master,125,170,21250,PRJ007,2024-10-28,Medium
20240501,109004,BU04,VEN014,Contractor 941,RTE,125,164,20500,PRJ001,2024-12-15,High
20240501,110101,BU05,VEN006,Contractor 838,Scrum Master,85,157,13345,PRJ003,2024-11-28,High
20240601,104001,BU03,VEN007,Contractor 475,Architect,145,87,12615,PRJ006,2024-08-28,High
20240601,104018,BU06,VEN009,Contractor 791,Architect,85,127,10795,PRJ004,2024-12-28,Medium
20240601,104018,BU06,VEN014,Contractor 184,Scrum Master,95,81,7695,PRJ001,2024-12-28,Medium
20240601,104018,BU06,VEN014,Contractor 747,Developer,85,104,8840,PRJ001,2024-12-15,High
20240601,104022,BU03,VEN014,Contractor 288,Architect,95,131,12445,PRJ007,2024-12-28,High
20240601,104022,BU03,VEN014,Contractor 736,Architect,125,169,21125,PRJ004,2024-12-15,Medium
20240601,104023,BU02,VEN009,Contractor 854,QA Analyst,110,80,8800,PRJ003,2024-12-15,Low
20240601,104023,BU02,VEN008,Contractor 329,Cloud Engineer,145,106,15370,PRJ010,2024-12-15,High
20240601,104026,BU01,VEN008,Contractor 836,Architect,110,100,11000,PRJ002,2024-12-28,High
20240601,104026,BU01,VEN008,Contractor 337,Developer,125,98,12250,PRJ007,2024-08-28,High
20240601,104034,BU03,VEN014,Contractor 782,Cloud Engineer,165,134,22110,PRJ004,2024-12-28,High
20240601,109003,BU04,VEN008,Contractor 948,Developer,95,173,16435,PRJ003,2024-12-15,Low
20240601,109003,BU04,VEN006,Contractor 489,Developer,145,126,18270,PRJ002,2024-12-28,Medium
20240601,109003,BU04,VEN014,Contractor 878,RTE,145,164,23780,PRJ006,2024-11-15,Low
20240601,109003,BU04,VEN007,Contractor 663,Cloud Engineer,165,93,15345,PRJ005,2024-12-15,High
20240601,109004,BU04,VEN007,Contractor 120,Architect,125,119,14875,PRJ002,2024-09-28,Medium
20240601,110101,BU05,VEN008,Contractor 782,RTE,85,167,14195,PRJ008,2024-09-15,Medium
20240601,110102,BU05,VEN014,Contractor 626,Scrum Master,125,80,10000,PRJ010,2024-08-15,High
20240601,110102,BU05,VEN009,Contractor 735,Architect,95,164,15580,PRJ010,2024-11-15,Low
20240701,104001,BU03,VEN014,Contractor 311,Cloud Engineer,110,159,17490,PRJ001,2024-12-15,High
20240701,104018,BU06,VEN009,Contractor 829,QA Analyst,125,122,15250,PRJ005,2024-12-15,High
20240701,104018,BU06,VEN007,Contractor 445,Architect,145,121,17545,PRJ010,2024-12-28,High
20240701,104023,BU02,VEN014,Contractor 231,Cloud Engineer,85,126,10710,PRJ010,2024-10-28,Medium
20240701,104023,BU02,VEN008,Contractor 249,Scrum Master,125,160,20000,PRJ002,2024-12-15,Low
20240701,104023,BU02,VEN006,Contractor 162,Cloud Engineer,85,163,13855,PRJ008,2024-12-15,Low
20240701,104026,BU01,VEN006,Contractor 287,Scrum Master,110,135,14850,PRJ005,2024-10-28,High
20240701,104027,BU02,VEN007,Contractor 505,Cloud Engineer,165,167,27555,PRJ006,2024-12-28,Low
20240701,104027,BU02,VEN008,Contractor 566,Scrum Master,165,129,21285,PRJ008,2024-12-15,Low
20240701,104027,BU02,VEN014,Contractor 488,Scrum Master,145,133,19285,PRJ004,2024-11-15,High
20240701,104027,BU02,VEN009,Contractor 270,Cloud Engineer,145,103,14935,PRJ007,2024-12-28,Medium
20240701,104034,BU03,VEN008,Contractor 784,Cloud Engineer,95,127,12065,PRJ002,2024-12-28,Low
20240701,104034,BU03,VEN008,Contractor 165,Cloud Engineer,95,88,8360,PRJ004,2024-12-28,High
20240701,104034,BU03,VEN007,Contractor 260,Developer,85,100,8500,PRJ010,2024-11-15,Low
20240701,104034,BU03,VEN009,Contractor 268,Scrum Master,165,144,23760,PRJ001,2024-12-28,Medium
20240701,109003,BU04,VEN007,Contractor 530,Architect,95,108,10260,PRJ007,2024-11-15,High
20240701,109004,BU04,VEN006,Contractor 765,Architect,110,147,16170,PRJ003,2024-12-28,Medium
20240701,109004,BU04,VEN007,Contractor 672,RTE,125,141,17625,PRJ010,2024-12-28,Low
20240701,110101,BU05,VEN007,Contractor 409,QA Analyst,165,116,19140,PRJ010,2024-11-15,Low
20240701,110101,BU05,VEN006,Contractor 744,QA Analyst,110,149,16390,PRJ003,2024-12-15,Low
20240701,110101,BU05,VEN009,Contractor 406,Scrum Master,145,167,24215,PRJ005,2024-12-15,Medium
20240801,104018,BU06,VEN009,Contractor 109,Developer,95,114,10830,PRJ006,2024-11-15,Low
20240801,104018,BU06,VEN014,Contractor 687,QA Analyst,110,120,13200,PRJ006,2024-12-28,Low
20240801,104018,BU06,VEN009,Contractor 782,Architect,85,155,13175,PRJ006,2024-12-28,Low
20240801,104018,BU06,VEN009,Contractor 677,Developer,110,110,12100,PRJ003,2024-10-28,Medium
20240801,104022,BU03,VEN008,Contractor 472,QA Analyst,125,127,15875,PRJ002,2024-10-28,Low
20240801,104022,BU03,VEN008,Contractor 339,Developer,125,93,11625,PRJ005,2024-11-15,Low
20240801,104022,BU03,VEN009,Contractor 437,Architect,110,144,15840,PRJ008,2024-12-15,High
20240801,104022,BU03,VEN014,Contractor 353,Developer,85,100,8500,PRJ010,2024-11-15,Medium
20240801,104023,BU02,VEN007,Contractor 696,QA Analyst,110,143,15730,PRJ001,2024-11-28,Low
20240801,104023,BU02,VEN009,Contractor 827,Developer,145,155,22475,PRJ004,2024-10-15,Low
20240801,104026,BU01,VEN014,Contractor 142,RTE,95,143,13585,PRJ010,2024-12-15,Medium
20240801,104027,BU02,VEN006,Contractor 516,Architect,145,137,19865,PRJ001,2024-12-15,Medium
20240801,104027,BU02,VEN009,Contractor 928,QA Analyst,145,113,16385,PRJ010,2024-12-28,Medium
20240801,104028,BU03,VEN007,Contractor 272,QA Analyst,165,165,27225,PRJ006,2024-12-28,Low
20240801,104028,BU03,VEN009,Contractor 437,Cloud Engineer,85,115,9775,PRJ002,2024-10-15,Low
20240801,104028,BU03,VEN009,Contractor 708,Developer,110,93,10230,PRJ004,2024-10-28,Medium
20240801,109003,BU04,VEN009,Contractor 744,Architect,165,165,27225,PRJ008,2024-12-28,Medium
20240801,110101,BU05,VEN006,Contractor 760,Cloud Engineer,145,95,13775,PRJ010,2024-11-15,High
20240801,110101,BU05,VEN014,Contractor 400,Developer,110,101,11110,PRJ001,2024-11-28,Medium
20240801,110102,BU05,VEN006,Contractor 142,Developer,110,88,9680,PRJ002,2024-12-28,Medium
20240801,110102,BU05,VEN007,Contractor 545,Developer,95,91,8645,PRJ007,2024-12-15,High
20240801,110102,BU05,VEN007,Contractor 981,Developer,125,158,19750,PRJ001,2024-12-15,Medium
20240801,110102,BU05,VEN014,Contractor 598,Architect,85,154,13090,PRJ010,2024-12-15,Medium
20240801,120201,BU06,VEN014,Contractor 187,Scrum Master,95,163,15485,PRJ004,2024-12-28,High
20240901,104003,BU03,VEN007,Contractor 264,Developer,85,172,14620,PRJ006,2024-12-15,Medium
